id,symbol,signal_type,close_reason,signal_price,entry_price,price_change_at_entry,entry_ts,entry_delay_sec,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,min_score_at_entry,entry_mode,triggered_count,status,exit_price,exit_ts,pnl_pct,ml_label,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20
794,WLFIUSDT,overheated,sl_hit,0.05576,0.05564,-0.21520803443327674,2026-05-02T08:57:16.171545+00:00,30,10,10.0,10.0,0.0550836,0.0561964,45.81657477086919,47.8,45.0,direct,6,closed,0.05623,2026-05-02T09:16:37.375489+00:00,-10.603882099209205,0,0.05566,,,2026-05-02T09:12:17.198841+00:00,,,73.27117563714813,42.0,78.54649147671614,0.8471590677386426,10.400871906617727,0.3546409861726816,52.0,1.1322816871747607,1.0,0.41432992611865954,0.017935611155943186,0.0,0.13235294117647028,0.0,0.0,1.418697708257541,3.643122676579919,0.017935611155943186,0.41432992611865954,-0.04803043289981346,-4.564e-05,0.32198050011015844,1.0,-0.0,0.36197183098591545,0.24621735760045205,"{""asks"":[[0.05564,324.0],[0.05565,461.0],[0.05566,109055.0],[0.05567,59973.0],[0.05568,42812.0],[0.05569,74185.0],[0.0557,120355.0],[0.05571,155785.0],[0.05572,165909.0],[0.05573,91414.0]],""bids"":[[0.05563,47692.0],[0.05562,9035.0],[0.05561,135786.0],[0.0556,32718.0],[0.05559,66383.0],[0.05558,108254.0],[0.05557,85111.0],[0.05556,94103.0],[0.05555,37308.0],[0.05554,123723.0]]}",41134.82,45689.02,-0.052453,1.8,0.05545,8024.5,0.05581,10226.29,-4.6248811817752,0.1511528012927654,3.0945108251593854,0.0,1.0398072248417853,-0.11275625261481519,0.23597243023465506,-2.415036328500195,26.965200952639982,0.6083408967144643,0.5
795,BIOUSDT,overheated,sl_hit,0.04859,0.04852,-0.14406256431364606,2026-05-02T08:59:18.075983+00:00,30,10,10.0,10.0,0.0480348,0.0490052,49.53294367994428,49.1,45.0,direct,6,closed,0.04901,2026-05-02T08:59:43.824639+00:00,-10.098928276999121,0,,,,,,,73.94407966172258,60.0,68.00796143866921,1.336933657218881,2.179490268644943,0.0,37.0,0.6144442954035265,2.0,-16.5717826531217,0.020356234096698345,0.0,0.690476190476181,0.0,0.0,1.2291666666666672,2.595228128924232,0.020356234096698345,-16.5717826531217,-0.04803043289981346,-6.163e-05,0.06626485833852269,-1.0,1.0,0.39504950495049507,0.5709641296396749,"{""asks"":[[0.04867,365.0],[0.04868,2482.0],[0.04869,34711.0],[0.0487,36212.0],[0.04871,21342.0],[0.04872,60093.0],[0.04873,32759.0],[0.04874,31566.0],[0.04875,21031.0],[0.04876,37718.0]],""bids"":[[0.04866,1246.0],[0.04865,6381.0],[0.04864,35714.0],[0.04863,38991.0],[0.04862,35402.0],[0.04861,36200.0],[0.0486,47735.0],[0.04859,28539.0],[0.04858,57807.0],[0.04857,26315.0]]}",15278.27,13558.75,0.059629,2.05,0.04854,2905.9,0.04886,3321.36,-0.35199241946685644,0.17876342678685195,-1.2516973473146527,0.0,-0.9984258468121591,-0.11275625261481519,0.23597243023465506,-2.415036328500195,26.965200952639982,0.6083408967144643,0.5
796,OPUSDT,overheated,sl_hit,0.12099,0.12098,-0.008265145879821575,2026-05-02T09:10:19.426340+00:00,30,10,10.0,10.0,0.11977020000000001,0.1221898,46.47222951456219,45.0,45.0,direct,6,closed,0.12219,2026-05-02T14:20:26.788317+00:00,-10.001653165812439,0,0.12114,0.12119,0.12088,2026-05-02T09:25:21.226251+00:00,2026-05-02T09:40:22.426272+00:00,2026-05-02T10:10:24.383251+00:00,69.65254501570672,10.0,76.05437855487658,0.19726685274704392,1.8031772350377357,0.0,3.0,0.014888564732252595,3.0,-0.03172318856005879,0.00827985924238967,0.0,0.5000000000001735,0.0,0.0,0.3317024628907849,0.6500000000000025,0.00827985924238967,-0.03172318856005879,0.005748653537593639,-2.934e-05,-0.05674520161339832,-1.0,1.0,0.788888888888889,0.051254398127047296,"{""asks"":[[0.12078,790.4],[0.12079,1849.6],[0.1208,13666.6],[0.12081,13714.2],[0.12082,15628.0],[0.12083,13894.7],[0.12084,24653.2],[0.12085,33599.6],[0.12086,27605.3],[0.12087,37444.9]],""bids"":[[0.12077,2606.4],[0.12076,14215.4],[0.12075,40356.4],[0.12074,23315.1],[0.12073,36869.5],[0.12072,20868.8],[0.12071,16057.3],[0.1207,16688.3],[0.12069,12029.1],[0.12068,17114.3]]}",24159.76,22095.63,0.044625,0.83,0.12063,5467.27,0.12093,9931.74,-0.3317858573472437,-0.15349802063826073,0.6626679368230092,0.0,-1.188844685385609,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.333660486415912,0.5483279445491532,0.45
797,AXLUSDT,overheated,tp_hit,0.06791,0.06792,0.014725371815632637,2026-05-02T09:13:03.689839+00:00,30,10,10.0,10.0,0.06724079999999999,0.0685992,49.81678475928396,49.8,45.0,direct,7,closed,0.06724,2026-05-02T10:18:04.765774+00:00,10.011778563015314,1,0.0681,0.06802,0.0675,2026-05-02T09:28:05.744026+00:00,2026-05-02T09:43:07.141663+00:00,2026-05-02T10:13:04.519029+00:00,79.28798053015788,5.0,83.2267811155955,0.6073453924605139,6.808340143571021,0.0,8.0,0.5300236185234595,5.0,4.646851867219975,0.014719952896145026,0.0,0.13513513513511688,5e-05,0.0,0.3250110799231762,2.016731401254861,0.014719952896145026,4.646851867219975,0.005748653537593639,5e-05,-0.017895241625288303,-0.3,1.0,0.12840430234274108,0.1390074505346985,"{""asks"":[[0.06825,1808.0],[0.06826,877.0],[0.06827,3167.0],[0.06828,3167.0],[0.06829,2755.0],[0.0683,7346.0],[0.06831,7004.0],[0.06832,3635.0],[0.06833,9605.0],[0.06834,4122.0]],""bids"":[[0.06823,2587.0],[0.06822,849.0],[0.06821,5097.0],[0.0682,5960.0],[0.06819,5507.0],[0.06818,5748.0],[0.06817,8885.0],[0.06816,11956.0],[0.06815,15236.0],[0.06814,25506.0]]}",5952.91,2970.38,0.334242,2.93,0.06814,1737.98,0.06833,656.31,-0.540139430092274,3.614863892929199,-0.3818235108958755,0.0,-0.21131658577104068,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.333660486415912,0.5483279445491532,0.45
798,ZENUSDT,early_warning,tp_hit,6.25,6.261,0.17600000000000193,2026-05-02T09:17:04.328155+00:00,30,10,10.0,10.0,6.19839,6.32361,47.0751608919968,46.9,45.0,direct,7,closed,6.197,2026-05-02T09:53:38.063288+00:00,10.222009263695904,1,6.205,6.24,,2026-05-02T09:32:05.877584+00:00,2026-05-02T09:47:07.333022+00:00,,69.10005393301074,10.0,87.79439394083957,0.521406437023744,0.14237377266515788,0.0,6.0,-0.03542491297456463,5.0,-16.9886942416026,0.015996160921370003,0.0,1.0,8.683e-05,0.0,0.4016064257028169,1.2787309808999634,0.015996160921370003,-16.9886942416026,0.018015692818371495,8.683e-05,-0.025673776407037018,-1.0,1.0,0.6002668730666552,0.10731359144179457,"{""asks"":[[6.256,0.8],[6.258,34.2],[6.259,47.5],[6.26,45.1],[6.261,148.0],[6.262,220.6],[6.263,60.3],[6.264,60.3],[6.265,90.0],[6.266,60.7]],""bids"":[[6.255,16.8],[6.253,88.4],[6.252,53.6],[6.251,40.4],[6.25,51.2],[6.249,165.3],[6.248,239.0],[6.247,36.3],[6.246,102.9],[6.245,111.9]]}",5660.02,4806.26,0.081573,1.6,6.242,1539.9,6.268,1692.36,-0.5024733173238383,-0.2984085221194643,1.7682722560467765,0.0,-0.9086975512341524,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.333660486415912,0.5483279445491532,0.45
799,WIFUSDT,early_warning,sl_hit,0.18737,0.18742,0.02668516838340956,2026-05-02T09:18:55.829448+00:00,30,10,10.0,10.0,0.1855458,0.1892942,45.78601975757755,45.8,45.0,direct,7,closed,0.18951,2026-05-02T12:36:23.077476+00:00,-11.15142460783272,0,0.18726,0.18733,0.18731,2026-05-02T09:33:57.403642+00:00,2026-05-02T09:48:58.113945+00:00,2026-05-02T10:18:59.824759+00:00,67.40142392491362,14.0,73.39704555835723,0.1191273516946582,0.0,0.0,5.0,-0.006419895224073314,1.0,0.2946942074756228,0.005337745869909656,0.0,0.5000000000006939,5e-05,0.0,0.0533988359053862,0.5096293117322067,0.005337745869909656,0.2946942074756228,0.018015692818371495,5e-05,0.20433447974085953,-1.0,1.0,0.47408160101955377,0.037227836946391826,"{""asks"":[[0.18737,2975.0],[0.18738,125.0],[0.18739,1986.0],[0.1874,4016.0],[0.18741,38324.0],[0.18742,114948.0],[0.18743,22145.0],[0.18744,18835.0],[0.18745,12016.0],[0.18746,19599.0]],""bids"":[[0.18736,27.0],[0.18735,54.0],[0.18734,95.0],[0.18733,1918.0],[0.18732,3165.0],[0.18731,14705.0],[0.1873,12198.0],[0.18729,10504.0],[0.18728,10344.0],[0.18727,13887.0]]}",12529.36,44038.96,-0.557019,0.53,0.18717,5768.95,0.18742,21543.55,-0.11507128435784306,-0.31696238162727564,-1.1688045014243302,0.0,2.0284855116217337,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.333660486415912,0.5483279445491532,0.4
800,ENAUSDT,overheated,tp_hit,0.10199,0.10206,0.06863417982155173,2026-05-02T09:20:02.581494+00:00,30,10,10.0,10.0,0.1010394,0.1030806,45.64174845461085,47.7,45.0,direct,7,closed,0.10076,2026-05-02T11:06:37.127547+00:00,12.73760533019788,1,0.10192,0.10182,0.10186,2026-05-02T09:35:04.272741+00:00,2026-05-02T09:50:05.888760+00:00,2026-05-02T10:20:03.171800+00:00,64.93998312306604,2.0,77.55437801823624,0.18879386817270635,1.6654411374021922,0.5777677039689768,6.0,-0.005943958329129799,6.0,-1.773644615738213,0.009808248737184173,0.0,0.24999999999991326,5e-05,0.0,0.1669613042624273,0.4626895058082282,0.009808248737184173,-1.773644615738213,0.018015692818371495,5e-05,-0.00780637938652361,1.0,-0.0,0.58692398225548,0.045549339219660395,"{""asks"":[[0.10205,11529.0],[0.10206,19393.0],[0.10207,51700.0],[0.10208,52178.0],[0.10209,86586.0],[0.1021,120335.0],[0.10211,64169.0],[0.10212,83749.0],[0.10213,55868.0],[0.10214,69121.0]],""bids"":[[0.10204,174.0],[0.10203,13368.0],[0.10202,62771.0],[0.10201,42471.0],[0.102,37528.0],[0.10199,50099.0],[0.10198,58423.0],[0.10197,95147.0],[0.10196,70709.0],[0.10195,94294.0]]}",53538.39,62755.46,-0.079257,0.98,0.10185,24351.11,0.1022,22854.07,-2.5673623403552246,0.8425026683340157,1.6029955069899697,0.0,-1.0082144244477995,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.333660486415912,0.5483279445491532,0.4
801,BLURUSDT,overheated,sl_hit,0.027305,0.027304,-0.0036623329060648233,2026-05-02T09:20:25.197578+00:00,30,10,10.0,10.0,0.02703096,0.027577039999999997,53.0,53.0,45.0,direct,7,closed,0.0276,2026-05-02T11:38:09.627396+00:00,-10.840902431878154,0,0.027311,0.027378,0.027467,2026-05-02T09:35:27.159404+00:00,2026-05-02T09:50:27.910539+00:00,2026-05-02T10:20:29.908750+00:00,73.8021841116512,6.0,72.9728846201812,0.16418930607505547,4.641233278724974,0.0,5.0,-0.23958976304091922,0.0,-5.0225757745989075,0.0036644130526302444,0.0,0.3589743589743544,0.0,0.0,0.3454485318437409,2.1557693027433666,0.0036644130526302444,-5.0225757745989075,0.018015692818371495,-0.00011514,0.019030856802203646,1.0,1.0,0.7072333752567221,0.09776177613797853,"{""asks"":[[0.027315,2878.0],[0.027322,920.0],[0.027325,2920.0],[0.027326,2677.0],[0.027327,5602.0],[0.027328,1898.0],[0.027329,4877.0],[0.02733,1703.0],[0.027331,4877.0],[0.027332,4924.0]],""bids"":[[0.027314,202.0],[0.027312,3661.0],[0.027308,2978.0],[0.027307,2101.0],[0.027306,4684.0],[0.027305,3663.0],[0.027304,920.0],[0.027303,6641.0],[0.027301,6641.0],[0.0273,1122.0]]}",890.5,909.35,-0.010473,0.37,0.027298,938.91,0.027342,352.9,3.53861575605493,0.00934930167847729,1.8507232715823683,0.0,1.0987681983373925,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.333660486415912,0.5483279445491532,0.4
802,FARTCOINUSDT,overheated,tp_hit,0.20595,0.20601,0.029133284777860886,2026-05-02T09:25:45.727626+00:00,30,10,10.0,10.0,0.2039499,0.2080701,51.817182396992756,51.8,45.0,direct,7,closed,0.20382,2026-05-02T11:34:24.528627+00:00,10.630551914955573,1,0.20661,0.20653,0.2061,2026-05-02T09:40:47.334921+00:00,2026-05-02T09:55:48.238130+00:00,2026-05-02T10:25:50.152838+00:00,67.62744296412527,33.0,74.45733688406317,0.2081867140081864,5.371491874601252,0.0,20.0,0.11075993407194216,1.0,1.2574680872920885,0.004855429584137312,0.0,0.5806451612902677,5e-05,0.0,0.1653616069257366,0.871523697610656,0.004855429584137312,1.2574680872920885,0.018015692818371495,5e-05,-0.07956982061509206,-1.0,1.0,0.718755468863914,0.06529176242971092,"{""asks"":[[0.20602,619.0],[0.20603,799.0],[0.20604,1063.0],[0.20605,1283.0],[0.20606,7333.0],[0.20607,11275.0],[0.20608,11029.0],[0.20609,28959.0],[0.2061,9671.0],[0.20611,4270.0]],""bids"":[[0.20601,726.0],[0.20599,2024.0],[0.20597,2324.0],[0.20596,3605.0],[0.20595,437.0],[0.20594,4284.0],[0.20593,9684.0],[0.20592,8489.0],[0.20591,4740.0],[0.2059,2589.0]]}",8011.26,15724.3,-0.324957,0.49,0.2058,7199.5,0.2062,13835.61,-0.31460223672745397,0.6334508044417999,2.4839542301527713,0.0,0.13196680217715745,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.333660486415912,0.5483279445491532,0.45
803,AXSUSDT,overheated,tp_hit,1.3826,1.3832,0.043396499349047726,2026-05-02T09:28:19.673864+00:00,30,10,10.0,10.0,1.369368,1.397032,49.241724641787094,49.2,45.0,direct,7,closed,1.3689,2026-05-02T15:41:11.876357+00:00,10.33834586466164,1,1.3799,1.3792,1.3799,2026-05-02T09:43:20.702653+00:00,2026-05-02T09:58:21.989009+00:00,2026-05-02T10:28:24.489370+00:00,68.65847413005437,11.0,78.01076528830802,0.15292186634723484,2.0083045590002047,0.0,9.0,-0.010179316480356238,7.0,-11.01615322069799,0.007232488337611759,0.0,1.0,0.0,0.0,0.21745433458974442,0.2828751722637277,0.007232488337611759,-11.01615322069799,0.018015692818371495,-0.00044942,-4.101175824912181e-05,1.0,1.0,0.07883953755075233,0.048368100926407614,"{""asks"":[[1.3831,61.2],[1.3832,92.7],[1.3833,85.8],[1.3834,594.9],[1.3835,801.9],[1.3836,371.9],[1.3837,562.1],[1.3838,218.9],[1.3839,845.4],[1.384,700.1]],""bids"":[[1.383,3.7],[1.3829,12.9],[1.3828,12.9],[1.3827,192.1],[1.3826,698.3],[1.3825,466.7],[1.3824,482.5],[1.3823,187.2],[1.3822,548.1],[1.3821,935.2]]}",4892.99,5998.11,-0.10147,0.72,1.382,2238.29,1.3846,1826.7,-0.1177928785644186,-1.8205373853759574,2.017307824185819,0.0,0.3022973422882909,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.333660486415912,0.5483279445491532,0.45
804,BUSDT,overheated,tp_hit,0.34007,0.34064,0.16761255035728378,2026-05-02T09:32:32.312352+00:00,30,10,10.0,10.0,0.3372336,0.3440464,56.060843509434505,52.1,45.0,direct,7,closed,0.33691,2026-05-02T09:43:58.004855+00:00,10.949976514795711,1,,,,,,,62.1265130043567,21.0,69.16891949650375,1.5584082302386477,2.1199516500599085,0.26285935424686285,34.0,1.2267745430163273,4.0,-56.5613463282022,0.026477986496220705,0.0,0.2237442922374388,0.00099771,0.0,0.055902083088139334,5.443049573902686,0.026477986496220705,-56.5613463282022,0.0019165997986292475,0.00099771,-0.33671887996079886,-1.0,-0.0,0.35106382978723405,0.545932038145946,"{""asks"":[[0.34089,255.0],[0.3409,282.0],[0.34096,346.0],[0.34097,17.0],[0.34098,4.0],[0.34099,247.0],[0.341,229.0],[0.34102,93.0],[0.34104,320.0],[0.34105,92.0]],""bids"":[[0.34076,30.0],[0.34071,20.0],[0.3407,247.0],[0.34068,137.0],[0.34066,229.0],[0.34065,92.0],[0.34064,92.0],[0.34063,303.0],[0.34062,1958.0],[0.34061,177.0]]}",1118.99,642.73,0.270335,3.81,0.34051,798.16,0.34096,117.97,0.390116950751015,-0.17461962101349116,-1.8098103428402514,0.0,-0.912131204055406,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.83707051802721,0.5483279445491532,0.45
805,SHIB1000USDT,overheated,tp_hit,0.006262,0.006262,0.0,2026-05-02T09:38:13.051162+00:00,30,10,10.0,10.0,0.00619938,0.00632462,46.82956078322256,46.8,45.0,direct,8,closed,0.006194,2026-05-03T02:10:44.491494+00:00,10.859150431172203,1,0.006259,0.006261,0.006259,2026-05-02T09:53:16.003085+00:00,2026-05-02T10:08:16.712109+00:00,2026-05-02T10:38:15.008224+00:00,63.322160103794744,6.0,71.99388075701371,0.047483207166816005,2.7221306750188927,0.517389334367736,12.0,-0.06072181351383947,0.0,0.353263182931737,0.015970614070113114,0.0,3.0,0.0,0.0,0.1759718445048887,0.4973527996149491,0.015970614070113114,0.353263182931737,0.0019165997986292475,-5.064e-05,0.10456299768728443,-1.0,-0.0,0.5679003672361552,0.0333911940348519,"{""asks"":[[0.006266,1303150.0],[0.006267,1823920.0],[0.006268,2095870.0],[0.006269,2416370.0],[0.00627,3653320.0],[0.006271,4449980.0],[0.006272,6037250.0],[0.006273,3665090.0],[0.006274,3443880.0],[0.006275,2950420.0]],""bids"":[[0.006265,4280.0],[0.006264,3193620.0],[0.006263,2667790.0],[0.006262,3409030.0],[0.006261,3279520.0],[0.00626,3236350.0],[0.006259,5093550.0],[0.006258,3904820.0],[0.006257,3850940.0],[0.006256,4178570.0]]}",205433.35,199670.85,0.014225,1.6,0.006249,43066.86,0.006272,37865.63,-1.5207388950467162,1.4795799977141366,3.3051040079541307,0.0,0.8625863904350594,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.837070518027215,0.5483279445491532,0.45
806,ARBUSDT,overheated,sl_hit,0.1227,0.1227,0.0,2026-05-02T09:38:13.620358+00:00,30,10,10.0,10.0,0.121473,0.12392700000000001,47.82421852052519,47.8,45.0,direct,7,closed,0.12399,2026-05-02T16:55:59.802919+00:00,-10.513447432762831,0,0.12246,0.1226,0.12242,2026-05-02T09:53:16.047442+00:00,2026-05-02T10:08:16.759385+00:00,2026-05-02T10:38:15.007309+00:00,63.31315612911873,28.0,66.29653080802126,0.15737292189828767,2.2893584049426026,0.0,10.0,-0.060434318073201446,0.0,0.034555148078213915,0.008150291372924733,0.0,0.0,9.244e-05,0.0,0.29426189308484485,0.5901639344262282,0.008150291372924733,0.034555148078213915,0.0019165997986292475,9.244e-05,-0.01045801474812836,0.3,1.0,0.5323130537972416,0.053108217492719566,"{""asks"":[[0.12274,1246.9],[0.12275,575.0],[0.12276,5826.3],[0.12277,24529.2],[0.12278,28147.2],[0.12279,24544.0],[0.1228,22083.7],[0.12281,20052.0],[0.12282,31803.8],[0.12283,36369.4]],""bids"":[[0.12273,4075.7],[0.12272,9787.7],[0.12271,37441.9],[0.1227,28314.3],[0.12269,33013.0],[0.12268,23239.1],[0.12267,26724.8],[0.12266,42520.6],[0.12265,89367.8],[0.12264,98073.6]]}",48153.97,23967.84,0.335351,0.81,0.12264,12027.75,0.1229,11302.49,-1.7852285774859413,0.5185731834932858,2.5842986691988896,0.0,-0.20460196263653257,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.837070518027215,0.5483279445491532,0.45
807,TACUSDT,overheated,sl_hit,0.022307,0.02228,-0.12103823911776233,2026-05-02T09:40:58.941239+00:00,30,10,10.0,10.0,0.022057200000000002,0.0225028,53.23420372149914,54.3,45.0,direct,7,closed,0.022557,2026-05-02T09:41:24.400338+00:00,-12.432675044883279,0,,,,,,,83.9420526478737,13.0,80.42927259756331,2.3554647245334945,10.423740220581989,0.16454563597371125,21.0,1.8017013243631061,3.0,-3.65695796964104,0.06276619592019782,0.0,0.6166328600405648,0.00064595,0.0,1.0280797101449344,11.75463483833098,0.06276619592019782,-3.65695796964104,0.0019165997986292475,0.00064595,0.10745417572779725,-1.0,-0.0,0.3662068965517241,0.5930526491023282,"{""asks"":[[0.022744,15830.0],[0.022745,2890.0],[0.022746,4640.0],[0.022747,520.0],[0.022748,1110.0],[0.022753,370.0],[0.022757,3290.0],[0.022758,250.0],[0.022759,830.0],[0.022761,2160.0]],""bids"":[[0.022728,250.0],[0.02272,480.0],[0.022715,120.0],[0.022714,8290.0],[0.022709,110.0],[0.022708,1480.0],[0.022707,1450.0],[0.022704,250.0],[0.0227,10.0],[0.022699,1240.0]]}",310.69,725.42,-0.400274,7.04,0.022683,362.93,0.022744,360.04,-0.24177009697051213,-0.2064184027696992,3.78785844606525,0.0,0.7830584997231578,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.83707051802721,0.5483279445491532,0.45
808,EDGEUSDT,overheated,sl_hit,1.2001,1.2001,0.0,2026-05-02T09:47:21.222904+00:00,30,10,10.0,10.0,1.188099,1.2121009999999999,45.68139717967151,45.5,45.0,direct,6,closed,1.2137,2026-05-02T10:21:23.885163+00:00,-11.332388967586082,0,1.2008,1.2077,,2026-05-02T10:02:22.853144+00:00,2026-05-02T10:17:23.676406+00:00,,61.098947437830006,14.0,69.67277370568728,0.24520219530711151,1.3857530119817294,0.0,6.0,0.04830832883949589,1.0,-20.77456604159905,0.008332986125577183,0.0,0.25,9.987e-05,0.0,0.11679319262533125,1.035266391717867,0.008332986125577183,-20.77456604159905,-0.014053090018984447,9.987e-05,-0.09858259393502988,-1.0,1.0,0.7609996584194177,0.0841918918479356,"{""asks"":[[1.2006,125.0],[1.2007,42.0],[1.2009,125.0],[1.201,162.0],[1.2011,72.0],[1.2012,82.0],[1.2013,170.0],[1.2014,685.0],[1.2015,127.0],[1.2016,146.0]],""bids"":[[1.2005,41.0],[1.2002,119.0],[1.2001,258.0],[1.2,133.0],[1.1999,72.0],[1.1998,136.0],[1.1997,185.0],[1.1996,196.0],[1.1995,1241.0],[1.1994,200.0]]}",3096.36,2085.36,0.195109,0.83,1.1984,1535.15,1.2017,1491.31,-0.4409263948422791,-1.9553675807274307,2.371365050566825,0.0,-2.6265920567978434,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.83707051802721,0.5483279445491532,0.4
809,MOVRUSDT,early_warning,tp_hit,2.6984,2.7031,0.17417729024607725,2026-05-02T09:50:27.456567+00:00,30,10,10.0,10.0,2.676069,2.730131,47.52257638018401,45.7,45.0,direct,7,closed,2.676,2026-05-02T09:52:27.980177+00:00,10.025526247641562,1,,,,,,,68.33666496454354,17.0,64.49616253568234,0.487517212653706,1.3351371586340355,0.0,15.0,0.07391243927727692,5.0,0.0,0.003723354742614426,0.0,0.30434782608702365,5e-05,0.0,1.1545958914379861,4.149876007439553,0.003723354742614426,0.0,-0.014053090018984447,5e-05,-0.3834420883010387,-0.3,1.0,0.7529411764705882,0.3531040680263893,"{""asks"":[[2.7012,18.6],[2.7016,2.1],[2.7022,37.0],[2.7023,18.6],[2.7024,2.1],[2.7026,20.4],[2.7028,20.4],[2.703,187.6],[2.7031,10.2],[2.7032,59.5]],""bids"":[[2.6991,5.2],[2.6984,2.1],[2.6981,37.1],[2.698,9.0],[2.6979,18.6],[2.6976,20.7],[2.6968,22.1],[2.6967,121.8],[2.6965,18.6],[2.6961,20.4]]}",743.32,1017.6,-0.155761,7.78,2.6967,328.46,2.703,507.08,5.036323856628819,0.11795229915274158,0.5644491294399518,0.0,-1.6527007671667302,0.2898713871612192,0.23597243023465506,-2.415036328500195,23.83707051802721,0.5483279445491532,0.4
810,IPUSDT,overheated,sl_hit,0.4994,0.4994,0.0,2026-05-02T10:21:51.963088+00:00,30,10,10.0,10.0,0.494406,0.504394,52.988275458992526,45.2,45.0,direct,9,closed,0.5044,2026-05-02T18:04:14.483907+00:00,-10.012014417300659,0,0.4982,0.4979,0.4973,2026-05-02T10:36:53.520135+00:00,2026-05-02T10:51:55.190368+00:00,2026-05-02T11:21:56.915216+00:00,70.08267456765878,5.0,77.31843062293464,0.1748246143598161,1.8960051824532638,0.4050567044823221,12.0,0.011935646949900527,5.0,2.0671903801042397,0.020030045067610316,0.0,0.0,5e-05,0.0,0.24086712163790333,0.4221105527638172,0.020030045067610316,2.0671903801042397,0.008945503989694778,5e-05,0.007909071700157129,-1.0,-0.0,0.5836135295295701,0.04627432230516821,"{""asks"":[[0.4994,45.1],[0.4995,4495.2],[0.4996,2932.1],[0.4997,4913.6],[0.4998,7902.1],[0.4999,7158.5],[0.5,8830.9],[0.5001,13088.7],[0.5002,8701.1],[0.5003,5689.5]],""bids"":[[0.4993,918.4],[0.4992,7930.0],[0.4991,24009.4],[0.499,55519.8],[0.4989,5858.8],[0.4988,7788.2],[0.4987,12169.9],[0.4986,6798.4],[0.4985,3627.9],[0.4984,9994.9]]}",67161.17,31875.94,0.356283,2.0,0.499,27704.38,0.5005,7263.81,-0.21945669847562443,0.9894986872398992,0.6244415912027191,0.0,1.6657972166245283,-0.4300078206398548,0.23597243023465506,-2.415036328500195,30.71121603194235,0.5057631783414683,0.45
811,ENSOUSDT,overheated,sl_hit,0.9933,0.9935,0.02013490385584305,2026-05-02T10:28:28.299239+00:00,30,10,10.0,10.0,0.983565,1.003435,47.20638096706628,49.8,45.0,direct,7,closed,1.0035,2026-05-02T10:54:25.232182+00:00,-10.065425264217422,0,0.9978,,,2026-05-02T10:43:28.927151+00:00,,,67.278364623658,8.0,72.72546319993047,0.2972534601464424,1.7099405065398892,0.7084220141347872,46.0,0.02398190304196153,1.0,42.59807641504881,0.010067958721368134,0.0,0.0,0.0,6461530.5936,0.6281025225407744,0.49761348634101915,0.010067958721368134,42.59807641504881,0.008945503989694778,-0.00018959,-0.058449912651737754,-1.0,-0.0,0.8125,0.089299628404575,"{""asks"":[[0.9952,10.8],[0.9953,5.2],[0.9954,14.9],[0.9955,5.2],[0.9956,502.7],[0.9957,88.3],[0.9958,364.5],[0.9959,617.7],[0.996,539.9],[0.9961,645.0]],""bids"":[[0.9951,798.7],[0.995,652.0],[0.9949,1139.2],[0.9948,304.6],[0.9947,439.6],[0.9946,668.9],[0.9945,849.6],[0.9944,681.1],[0.9943,902.6],[0.9942,1161.6]]}",7557.02,2782.7,0.461745,1.0,0.9939,1610.12,0.997,1329.7,-0.2027084848835265,0.9464461807723477,-1.311678837791093,-1.1411694472141507,-0.8013931259155298,-0.4300078206398548,0.23597243023465506,-2.415036328500195,30.71121603194235,0.5057631783414683,0.4
