id,symbol,signal_type,would_have_opened,actual_blocked_by,linked_auto_short_id,linked_canceled_signal_id,entry_price,signal_price,entry_ts,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,triggered_count,status,close_reason,exit_price,exit_ts,pnl_pct,ml_label,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_cvd_divergence,f_liquidation_cascade,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,realized_vol_1h,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct
701,UBUSDT,overheated,False,score_dropped,,1859,0.12661,0.12661,2026-05-03T14:02:15.044561+00:00,10,10.0,10.0,0.1253439,0.1278761,47.20088144373099,47.20088144373099,6,closed,sl_hit,0.12792,2026-05-03T14:09:39.739790+00:00,-10.0,0,63.30532844795611,42.0,74.5264266896373,3.7776554168000493,0.6806041566582287,0.06381913069708621,58.0,-2.3364726498039867,0.0,-61.2151850947042,0.008000960115221827,0.0,0.43137254901960675,5e-05,-1.0,0.7529217199558986,0.0,0.0,12.853588869437024,0.008000960115221827,-61.2151850947042,0.992066131207597,-0.061164257184881714,5e-05,-0.42382600150292243,-1.0,,,,,,,,,,,,,,,,,,,,,
702,KNCUSDT,overheated,False,score_dropped,,1860,0.17281,0.17281,2026-05-03T14:02:26.225065+00:00,10,10.0,10.0,0.17108189999999998,0.1745381,49.08619698594292,49.08619698594292,7,closed,tp_hit,0.17099,2026-05-03T14:52:43.606051+00:00,10.0,1,58.81540376403214,7.0,71.47682112332653,0.32135251171811335,2.1287590955731144,0.0,13.0,-0.12979735149766833,0.0,2.7850007037807862,0.01156804904852348,0.0,4.857142857141951,0.0,1.0,0.7057692307692307,0.0,0.19111600162158857,0.7395329878297289,0.01156804904852348,2.7850007037807862,0.14978507391986542,-0.061164257184881714,-0.010727,-0.16437373050248436,-1.0,,,,,,,,,,,,,,,,,,,,,
703,TACUSDT,early_warning,False,score_dropped,,1861,0.027958,0.027958,2026-05-03T14:02:47.516116+00:00,10,10.0,10.0,0.02767842,0.02823758,48.186567852085574,48.186567852085574,7,closed,tp_hit,0.0275,2026-05-03T14:04:09.118991+00:00,10.0,1,67.22085582576884,34.0,56.2630634957469,0.15120759766079803,2.165333884506985,0.07714081886703081,66.0,2.65779263905028,1.0,-72.5500409149617,0.06078049303705699,0.0,0.28822495606327053,0.00055435,-1.0,0.3812351543942993,0.0,0.0,10.726283794592867,0.06078049303705699,-72.5500409149617,0.9337815639484182,-0.061164257184881714,0.00055435,0.480820991247267,-0.3,,,,,,,,,,,,,,,,,,,,,
704,BEATUSDT,early_warning,False,already_open,,1862,0.61268,0.61268,2026-05-03T14:03:52.980906+00:00,10,10.0,10.0,0.6065532,0.6188068,47.88653857192934,47.88653857192934,8,closed,tp_hit,0.60632,2026-05-03T14:51:43.526779+00:00,10.0,1,67.72197783543298,20.0,69.8875741704414,0.1436509096913434,0.0,0.43402061808190995,38.0,-0.054049071728049694,0.0,-36.32597152872582,0.10302450511443398,0.0,0.0,5e-05,-0.0,0.775,0.0,0.08331019161344243,1.7473051306326464,0.10302450511443398,-36.32597152872582,0.15931299617751674,-0.061164257184881714,5e-05,0.4343591695289065,-1.0,,,,,,,,,,,,,,,,,,,,,
705,BEATUSDT,early_warning,False,duplicate,,,0.61268,0.61268,2026-05-03T14:03:52.989880+00:00,10,10.0,10.0,0.6065532,0.6188068,47.88653857192934,47.88653857192934,8,closed,tp_hit,0.60632,2026-05-03T14:51:43.561693+00:00,10.0,1,67.72197783543298,20.0,69.8875741704414,0.1436509096913434,0.0,0.43402061808190995,38.0,-0.054049071728049694,0.0,-36.32597152872582,0.10302450511443398,0.0,0.0,5e-05,-0.0,0.775,0.0,0.08331019161344243,1.7473051306326464,0.10302450511443398,-36.32597152872582,0.15931299617751674,-0.061164257184881714,5e-05,0.4343591695289065,-1.0,,,,,,,,,,,,,,,,,,,,,
706,HUSDT,early_warning,False,score_dropped,,1863,0.19395,0.19395,2026-05-03T14:11:18.549860+00:00,10,10.0,10.0,0.1920105,0.19588950000000002,47.06409660075656,47.06409660075656,7,closed,tp_hit,0.1919,2026-05-03T14:18:10.427441+00:00,10.0,1,66.15316946700426,26.0,81.35942817278963,0.620807906392153,0.0,0.0,6.0,-0.034563790050298276,6.0,0.0,0.005159825597899952,0.0,0.0,5e-05,1.0,0.7576923076923077,0.0,0.44089423725297866,0.9463886433362737,0.005159825597899952,0.0,0.17092983017624003,-0.061164257184881714,5e-05,0.01483931018620564,0.3,,,,,,,,,,,,,,,,,,,,,
707,AKTUSDT,early_warning,True,,1051,,0.6762,0.6762,2026-05-03T14:18:47.986505+00:00,10,10.0,10.0,0.669438,0.6829620000000001,46.30402219962426,46.30402219962426,7,closed,tp_hit,0.6659,2026-05-03T14:20:10.548703+00:00,10.0,1,62.51417707093515,15.0,64.70922429709557,1.2810958627448699,0.0,0.0,11.0,-0.17136597817643776,3.0,-22.965273361268878,0.029686804215522933,0.0,2.5000000000002776,0.0,1.0,0.7544971038258363,16191650.2115,0.13353115727003143,1.9149577804583733,0.029686804215522933,-22.965273361268878,0.40060007770198874,-0.07192114596054225,-0.00042166,1.3084823064303885,-1.0,,,,,,,,,,,,,,,,,,,,,
708,HYPEUSDT,early_warning,False,already_open,,1864,41.14,41.14,2026-05-03T14:23:16.087384+00:00,10,10.0,10.0,40.7286,41.5514,46.9766324586931,46.9766324586931,7,closed,tp_hit,40.725,2026-05-03T15:46:20.033730+00:00,10.0,1,62.732239450706224,18.0,74.57468338848463,0.20580021351180683,0.20924230957992435,0.0,8.0,-0.07551996272136394,0.0,-59.51736892124667,0.0024315222545190445,0.0,0.0,0.0001,1.0,0.5217909469987544,0.0,0.40023428348301804,0.33656894785619756,0.0024315222545190445,-59.51736892124667,0.050090411341578774,-0.07192114596054225,0.0001,0.007779230964052632,-1.0,,,,,,,,,,,,,,,,,,,,,
709,HYPEUSDT,early_warning,False,duplicate,,,41.14,41.14,2026-05-03T14:23:16.097021+00:00,10,10.0,10.0,40.7286,41.5514,46.9766324586931,46.9766324586931,7,closed,tp_hit,40.725,2026-05-03T15:46:20.046150+00:00,10.0,1,62.732239450706224,18.0,74.57468338848463,0.20580021351180683,0.20924230957992435,0.0,8.0,-0.07551996272136394,0.0,-59.51736892124667,0.0024315222545190445,0.0,0.0,0.0001,1.0,0.5217909469987544,0.0,0.40023428348301804,0.33656894785619756,0.0024315222545190445,-59.51736892124667,0.050090411341578774,-0.07192114596054225,0.0001,0.007779230964052632,-1.0,,,,,,,,,,,,,,,,,,,,,
710,HYPEUSDT,overheated,False,already_open,,1865,41.158,41.158,2026-05-03T14:25:13.648099+00:00,10,10.0,10.0,40.74642,41.56958,45.96291852483336,45.96291852483336,7,closed,tp_hit,40.725,2026-05-03T15:46:20.059035+00:00,10.0,1,63.591429672689024,34.0,74.22523274150932,0.15843950006482443,1.3662624335879971,0.0,23.0,-0.07740813102372174,0.0,16.496343012915187,0.0024298679366719783,0.0,0.0,0.0001,1.0,0.5813946169916915,0.0,0.2557669354249482,0.36336145929864144,0.0024298679366719783,16.496343012915187,0.05047517772250467,-0.07192114596054225,0.0001,0.005785741904827893,-1.0,,,,,,,,,,,,,,,,,,,,,
711,HYPEUSDT,overheated,False,duplicate,,,41.158,41.158,2026-05-03T14:25:13.657971+00:00,10,10.0,10.0,40.74642,41.56958,45.96291852483336,45.96291852483336,7,closed,tp_hit,40.725,2026-05-03T15:46:20.099893+00:00,10.0,1,63.591429672689024,34.0,74.22523274150932,0.15843950006482443,1.3662624335879971,0.0,23.0,-0.07740813102372174,0.0,16.496343012915187,0.0024298679366719783,0.0,0.0,0.0001,1.0,0.5813946169916915,0.0,0.2557669354249482,0.36336145929864144,0.0024298679366719783,16.496343012915187,0.05047517772250467,-0.07192114596054225,0.0001,0.005785741904827893,-1.0,,,,,,,,,,,,,,,,,,,,,
712,XNYUSDT,overheated,True,,1052,,0.007353,0.007353,2026-05-03T14:35:23.820756+00:00,10,10.0,10.0,0.00727947,0.007426530000000001,49.565593564837506,49.565593564837506,6,closed,tp_hit,0.007272,2026-05-03T14:45:42.506026+00:00,10.0,1,69.10182788485449,2.0,83.71925115705292,0.9692882684606499,3.150354563438393,0.6623679525872519,6.0,0.6949127365101551,2.0,-28.821619492385373,0.04076363883416534,0.0,0.03278688524590583,0.00034812,-0.0,0.7818181818181817,0.0,1.4604574262882364,2.2209883398112096,0.04076363883416534,-28.821619492385373,0.24769950314686823,0.05695941006325662,0.00034812,-0.06910992028177546,-0.3,,,,,,,,,,,,,,,,,,,,,
713,TRUMPUSDT,overheated,True,,1053,,2.336,2.336,2026-05-03T14:35:33.675064+00:00,10,10.0,10.0,2.31264,2.3593599999999997,51.53827414583682,51.53827414583682,7,open,,,,,,66.95009435417515,16.0,72.35948054028538,0.21579729493729125,2.8840212453949294,0.0,5.0,0.008513930138520358,3.0,0.45448908099059426,0.042817383857841576,0.0,0.9999999999995559,0.0,1.0,0.6362898260736153,14680810.9883,0.08572653236175652,0.645994832041349,0.042817383857841576,0.45448908099059426,0.057963810140554656,0.05695941006325662,-4.243e-05,0.0076366728946761775,1.0,,,,,,,,,,,,,,,,,,,,,
714,VIRTUALUSDT,early_warning,False,score_dropped,,1866,0.7506,0.7506,2026-05-03T14:37:23.483983+00:00,10,10.0,10.0,0.743094,0.7581060000000001,47.7424685791902,47.7424685791902,7,open,,,,,,69.79362952528342,6.0,69.80688322999102,0.21220033826883916,1.3074547389699953,0.5161873458442454,17.0,0.023926816742579557,5.0,-3.3375217766705303,0.013343118286756958,0.0,0.8,0.0,-0.0,0.655518571064772,0.0,0.2809740433502946,0.6035407725321819,0.013343118286756958,-3.3375217766705303,0.08172329961867633,0.05695941006325662,-1.844e-05,0.18259498533697446,-0.3,,,,,,,,,,,,,,,,,,,,,
715,GENIUSUSDT,overheated,False,score_dropped,,1867,0.5854,0.5854,2026-05-03T14:41:52.323742+00:00,10,10.0,10.0,0.579546,0.5912540000000001,48.256014105757465,48.256014105757465,6,closed,tp_hit,0.5782,2026-05-03T14:53:43.689555+00:00,10.0,1,59.89740689469431,21.0,73.39092859819104,0.9575429916039488,1.9427580597834493,0.0,9.0,-0.27324112894793806,0.0,-3.0647367207383045,0.01705175206752306,0.0,0.0,5e-05,1.0,0.78,0.0,0.1537410317731486,1.7331022530329305,0.01705175206752306,-3.0647367207383045,0.21413799865373112,0.05695941006325662,5e-05,0.08090240650416726,-0.3,,,,,,,,,,,,,,,,,,,,,
716,1000TAGUSDT,overheated,False,score_dropped,,1868,1.2126,1.2126,2026-05-03T14:42:34.959391+00:00,10,10.0,10.0,1.2004739999999998,1.224726,47.06852540248344,47.06852540248344,7,closed,sl_hit,1.2348,2026-05-03T14:52:13.573903+00:00,-10.0,0,55.063076640906125,32.0,63.08703507873474,1.6816163456780053,1.654445414310713,0.0,9.0,1.207728079340915,4.0,41.98333075490191,0.1318826244642306,0.0,0.0320512820512784,5e-05,1.0,0.7336448598130841,0.0,1.0405394156330605,3.314870762000679,0.1318826244642306,41.98333075490191,0.6398975192780398,0.05695941006325662,5e-05,-1.5374425845963289,-1.0,,,,,,,,,,,,,,,,,,,,,
717,VIRTUALUSDT,overheated,True,,1054,,0.752,0.752,2026-05-03T14:44:01.366480+00:00,10,10.0,10.0,0.74448,0.75952,47.305563643176576,47.305563643176576,7,open,,,,,,73.27122418337214,4.0,72.13940737703687,0.29823588856365696,1.7714229676764108,0.4353920701067021,17.0,-0.07463584597814293,0.0,22.95510155841268,0.013293452974408641,0.0,0.0,0.0,-0.0,0.7169721895472717,0.0,0.21316280309085198,0.723472668810299,0.013293452974408641,22.95510155841268,0.08606975999602771,0.05695941006325662,-1.844e-05,-0.075214352420233,-0.3,,,,,,,,,,,,,,,,,,,,,
718,ENJUSDT,overheated,False,score_dropped,,1869,0.051634,0.051634,2026-05-03T14:44:43.686647+00:00,10,10.0,10.0,0.05111766,0.052150339999999996,45.758168971543675,45.758168971543675,7,closed,sl_hit,0.0522,2026-05-03T15:40:19.434196+00:00,-10.0,0,59.21538046917875,5.0,68.06030131772548,0.22489152039463925,2.0311733420887172,0.5083343909552582,32.0,-0.09704519689441139,0.0,-15.737906407954561,0.0019350781287813847,0.0,3.642857142856789,0.0,-0.0,0.7461538461538462,0.0,0.29506541910936707,0.8717066687514697,0.0019350781287813847,-15.737906407954561,0.07570537812649479,0.05695941006325662,-0.00177359,0.043574612521958954,1.0,,,,,,,,,,,,,,,,,,,,,
719,WLDUSDT,early_warning,False,pending_duplicate,,1870,0.2387,0.2387,2026-05-03T14:46:21.696793+00:00,10,10.0,10.0,0.236313,0.241087,45.53164831803145,45.53164831803145,7,open,,,,,,62.36593501996637,5.0,70.5565344441788,0.11990337468741731,1.2229838904442922,0.47333575191951655,30.0,0.02513258946062825,2.0,-0.0961911415841983,0.04188481675393371,0.0,0.0,0.0,-0.0,0.5866977199946246,0.0,0.20990764063811945,0.6326444538169554,0.04188481675393371,-0.0961911415841983,0.06702409951270465,-0.039017223498786384,-0.0001499,0.2199813407876778,1.0,,,,,,,,,,,,,,,,,,,,,
720,WLDUSDT,early_warning,False,duplicate,,,0.2387,0.2387,2026-05-03T14:46:21.704632+00:00,10,10.0,10.0,0.236313,0.241087,45.53164831803145,45.53164831803145,7,open,,,,,,62.36593501996637,5.0,70.5565344441788,0.11990337468741731,1.2229838904442922,0.47333575191951655,30.0,0.02513258946062825,2.0,-0.0961911415841983,0.04188481675393371,0.0,0.0,0.0,-0.0,0.5866977199946246,0.0,0.20990764063811945,0.6326444538169554,0.04188481675393371,-0.0961911415841983,0.06702409951270465,-0.039017223498786384,-0.0001499,0.2199813407876778,1.0,,,,,,,,,,,,,,,,,,,,,
721,WLDUSDT,overheated,True,,1055,,0.2387,0.2387,2026-05-03T14:46:31.045966+00:00,10,10.0,10.0,0.236313,0.241087,49.95788220091936,49.95788220091936,8,open,,,,,,62.36593501996637,5.0,70.5565344441788,0.11990337468741731,2.0347816676882773,0.4623447164679307,29.0,0.02513258946062825,2.0,0.41329426836236755,0.04190236748375822,0.0,0.0,0.0,-0.0,0.5811180604809971,0.0,0.20990764063811945,0.6326444538169554,0.04190236748375822,0.41329426836236755,0.06702409951270465,-0.039017223498786384,-0.0001499,0.2199813407876778,1.0,,,,,,,,,,,,,,,,,,,,,
722,SUIUSDT,early_warning,True,,1056,,0.9272,0.9272,2026-05-03T14:47:13.503745+00:00,10,10.0,10.0,0.917928,0.9364720000000001,45.252947217928934,45.252947217928934,7,open,,,,,,69.8582130860745,1.0,74.9296373501847,0.14107669392387615,0.8589891605663325,0.5711802110387831,13.0,0.03665879292894689,7.0,-7.724921312644472,0.010784578053382473,0.0,0.33333333333327164,0.0,-0.0,0.5853122006002165,0.0,0.10795638562020952,0.5965939906714339,0.010784578053382473,-7.724921312644472,0.037885567258720304,-0.039017223498786384,-4.805e-05,0.24989847874301063,-1.0,,,,,,,,,,,,,,,,,,,,,
723,MEGAUSDT,overheated,False,pending_duplicate,,1871,0.1246,0.1246,2026-05-03T14:48:09.800109+00:00,10,10.0,10.0,0.123354,0.125846,47.2203522001961,47.2203522001961,7,closed,sl_hit,0.1259,2026-05-03T15:04:44.431243+00:00,-10.0,0,55.369273054300976,35.0,65.76269363531277,0.47425028919599477,1.415716437655349,0.0,24.0,0.35341238385602786,1.0,-0.09159909648537512,0.08022462896109335,0.0,0.0,5e-05,1.0,0.823076923076923,0.0,0.646203554119555,1.1336032388663955,0.08022462896109335,-0.09159909648537512,0.16980481511657797,-0.039017223498786384,5e-05,0.8349453312400914,1.0,,,,,,,,,,,,,,,,,,,,,
724,MEGAUSDT,overheated,False,duplicate,,,0.1246,0.1246,2026-05-03T14:48:09.806907+00:00,10,10.0,10.0,0.123354,0.125846,47.2203522001961,47.2203522001961,7,closed,sl_hit,0.1259,2026-05-03T15:04:44.410092+00:00,-10.0,0,55.369273054300976,35.0,65.76269363531277,0.47425028919599477,1.415716437655349,0.0,24.0,0.35341238385602786,1.0,-0.09159909648537512,0.08022462896109335,0.0,0.0,5e-05,1.0,0.823076923076923,0.0,0.646203554119555,1.1336032388663955,0.08022462896109335,-0.09159909648537512,0.16980481511657797,-0.039017223498786384,5e-05,0.8349453312400914,1.0,,,,,,,,,,,,,,,,,,,,,
725,MEGAUSDT,early_warning,True,,1057,,0.1246,0.1246,2026-05-03T14:48:29.838233+00:00,10,10.0,10.0,0.123354,0.125846,46.37257989349161,46.37257989349161,6,closed,sl_hit,0.1259,2026-05-03T15:04:44.420466+00:00,-10.0,0,55.369273054300976,36.0,65.76269363531277,0.47425028919599477,1.2885505916496751,0.0,24.0,0.35341238385602786,1.0,-0.5341398189511566,0.08022462896109335,0.0,0.0,5e-05,1.0,0.7818181818181817,0.0,0.8077544426494353,1.1336032388663955,0.08022462896109335,-0.5341398189511566,0.16980481511657797,-0.039017223498786384,5e-05,0.8349453312400914,1.0,,,,,,,,,,,,,,,,,,,,,
726,SUIUSDT,overheated,False,already_open,,1872,0.9282,0.9282,2026-05-03T14:50:40.874892+00:00,10,10.0,10.0,0.918918,0.937482,45.266234640085656,45.266234640085656,6,open,,,,,,71.65290554687196,14.0,78.97702616757758,0.11968692282714197,1.7808257812925476,0.24178176799568699,28.0,0.02154612916043072,1.0,1.42688020382753,0.01077644269627674,0.0,0.4999999999998612,0.0,-0.0,0.5591673086074364,0.0,0.1618646811265843,0.6507592190889376,0.01077644269627674,1.42688020382753,0.034699605576603176,-0.039017223498786384,-4.805e-05,0.14833249564106488,-1.0,,,,,,,,,,,,,,,,,,,,,
727,SUIUSDT,overheated,False,duplicate,,,0.9282,0.9282,2026-05-03T14:50:40.883211+00:00,10,10.0,10.0,0.918918,0.937482,45.266234640085656,45.266234640085656,6,open,,,,,,71.65290554687196,14.0,78.97702616757758,0.11968692282714197,1.7808257812925476,0.24178176799568699,28.0,0.02154612916043072,1.0,1.42688020382753,0.01077644269627674,0.0,0.4999999999998612,0.0,-0.0,0.5591673086074364,0.0,0.1618646811265843,0.6507592190889376,0.01077644269627674,1.42688020382753,0.034699605576603176,-0.039017223498786384,-4.805e-05,0.14833249564106488,-1.0,,,,,,,,,,,,,,,,,,,,,
728,PIEVERSEUSDT,overheated,False,score_dropped,,1873,0.7121,0.7121,2026-05-03T14:51:32.088507+00:00,10,10.0,10.0,0.7049789999999999,0.719221,47.94043314230271,47.94043314230271,7,open,,,,,,63.41518292507133,9.0,65.71821223573374,0.18499597902788015,1.7334848582337146,0.0,5.0,0.10408150569849126,1.0,-2.8689189100274457,0.014045930191725401,0.0,1.2222222222221948,5e-05,1.0,0.7558139534883721,0.0,0.1688951442645994,0.5084027679706324,0.014045930191725401,-2.8689189100274457,0.0967045094931853,-0.039017223498786384,5e-05,0.06477748115983768,-0.3,,,,,,,,,,,,,,,,,,,,,
729,CLUSDT,overheated,False,score_dropped,,1874,101.97,101.97,2026-05-03T14:51:32.135267+00:00,10,10.0,10.0,100.9503,102.9897,47.175638529221686,47.175638529221686,6,closed,tp_hit,100.943,2026-05-03T15:01:14.180597+00:00,10.0,1,60.70471574854343,6.0,69.88005101423894,0.06827734769341612,7.490317696181624,0.5721765492657339,11.0,0.0049030978566992536,2.0,7.93657370486009,0.0009807046362858506,0.0,0.07692307692349737,0.0,-0.0,0.4375281800595747,0.0,0.052004631355846376,0.11688898493212559,0.0009807046362858506,7.93657370486009,0.021692627589439798,-0.039017223498786384,-0.0013506,0.20333659480250418,1.0,,,,,,,,,,,,,,,,,,,,,
730,FOGOUSDT,overheated,True,,1058,,0.02014,0.02014,2026-05-03T14:53:42.567332+00:00,10,10.0,10.0,0.0199386,0.020341400000000003,45.558420846440015,45.558420846440015,7,closed,sl_hit,0.02035,2026-05-03T15:06:14.539563+00:00,-10.0,0,60.73868088492005,6.0,64.18535684005624,0.41739047570975424,1.5483750098826283,0.5899613138448501,20.0,0.07829494235361287,2.0,0.15194432858093576,0.14877262583683992,0.0,0.0,0.0,-0.0,0.7457667493796405,0.0,0.04960317460317258,-0.4435682602267117,0.14877262583683992,0.15194432858093576,0.2674999223874047,-0.039017223498786384,-0.00025991,4.937277107302154,-0.3,,,,,,,,,,,,,,,,,,,,,
731,CHZUSDT,overheated,False,score_dropped,,1875,0.04,0.04,2026-05-03T14:55:19.038804+00:00,10,10.0,10.0,0.0396,0.0404,46.77375185456564,46.77375185456564,8,open,,,,,,64.67094063999087,6.0,80.86877333218547,0.1475072944796268,2.9029197766979733,0.42217669372578875,14.0,-0.10510781620429292,0.0,-0.8231467545945361,0.024996875390566487,0.0,2.999999999998612,0.0,-0.0,0.6020055415649055,0.0,0.32597793380139967,0.8564231738035265,0.024996875390566487,-0.8231467545945361,0.06250905172319512,-0.039017223498786384,-9.97e-05,-0.003446534071769414,1.0,,,,,,,,,,,,,,,,,,,,,
732,OPUSDT,overheated,False,score_dropped,,1876,0.12206,0.12206,2026-05-03T14:56:12.690010+00:00,10,10.0,10.0,0.1208394,0.1232806,50.4871100511443,50.4871100511443,7,open,,,,,,56.78043577698894,15.0,66.88373248923548,0.22341239809445,2.629394563681862,0.6032603374892543,53.0,0.05730276849466304,7.0,-3.45676050992946,0.008197729229000387,0.0,0.0714285714285431,0.0,-0.0,0.7439191859033532,0.0,0.30420126613499576,0.5436573311367445,0.008197729229000387,-3.45676050992946,0.06870222131953828,-0.039017223498786384,-0.0001287,0.04700632691303421,-0.3,,,,,,,,,,,,,,,,,,,,,
733,CHIPUSDT,overheated,False,score_dropped,,1877,0.05895,0.05895,2026-05-03T14:58:10.601767+00:00,10,10.0,10.0,0.0583605,0.0595395,49.95524479479606,49.95524479479606,8,open,,,,,,65.74861845473609,10.0,68.67663160047533,0.335543786913466,1.6856006707996014,0.44986858550433245,45.0,-0.20718740828218135,0.0,1.4528989123647986,0.016970725498520255,0.0,0.6000000000000277,0.0,-0.0,0.7509433962264151,0.0,0.4424025863535755,1.0623714873200745,0.016970725498520255,1.4528989123647986,0.10702822890211117,-0.039017223498786384,-0.0007405,0.28827166185983716,1.0,,,,,,,,,,,,,,,,,,,,,
734,TACUSDT,overheated,False,cancel_rise,,1878,0.028328,0.028328,2026-05-03T14:58:21.267134+00:00,10,10.0,10.0,0.02804472,0.02861128,49.80492001779219,49.80492001779219,7,closed,tp_hit,0.028011,2026-05-03T14:59:44.091958+00:00,10.0,1,66.58862824736806,44.0,71.05235985184868,2.8850678404705987,2.2395636780604344,0.15757701131302146,56.0,2.272068199358615,1.0,5.8609780882632645,0.10677676537586221,0.0,0.34498480243160673,0.00055435,-1.0,0.5571685454723403,0.0,0.0,2.575354291058202,0.10677676537586221,5.8609780882632645,1.4254697805030923,-0.039017223498786384,0.00055435,0.35626880526793814,-0.3,,,,,,,,,,,,,,,,,,,,,
735,SPACEUSDT,early_warning,False,score_dropped,,1879,0.007504,0.007504,2026-05-03T15:01:46.197638+00:00,10,10.0,10.0,0.00742896,0.00757904,46.039506931424455,46.039506931424455,6,closed,sl_hit,0.00759,2026-05-03T15:06:14.570307+00:00,-10.0,0,65.19435957400664,33.0,75.09919737325117,1.1732206474064235,1.1832534751257804,0.23183892624014704,63.0,-0.0328405106293449,2.0,-61.19679623731618,0.13352917612497786,0.0,0.2500000000000068,5e-05,-0.0,0.4484485546767013,0.0,2.489399534947338,2.933114035087716,0.13352917612497786,-61.19679623731618,0.41534468721071505,-0.026555160404615172,5e-05,3.194047583268494,-1.0,,,,,,,,,,,,,,,,,,,,,
736,APTUSDT,early_warning,False,already_open,,1880,0.9941,0.9941,2026-05-03T15:05:57.724404+00:00,10,10.0,10.0,0.984159,1.004041,45.7975229632772,45.7975229632772,7,open,,,,,,66.77017481557797,12.0,74.75972407127955,0.27862388425326595,0.7204652477264102,0.0,4.0,-0.0001828353922263548,2.0,0.0,0.010059856144056032,0.0,0.0,0.0,1.0,0.6525209519974153,0.0,0.2723421424248573,0.4039180046450574,0.010059856144056032,0.0,0.06815006401871551,-0.026555160404615172,-1.325e-05,0.20921584964095855,1.0,,,,,,,,,,,,,,,,,,,,,
737,APTUSDT,early_warning,False,duplicate,,,0.9941,0.9941,2026-05-03T15:05:57.733067+00:00,10,10.0,10.0,0.984159,1.004041,45.7975229632772,45.7975229632772,7,open,,,,,,66.77017481557797,12.0,74.75972407127955,0.27862388425326595,0.7204652477264102,0.0,4.0,-0.0001828353922263548,2.0,0.0,0.010059856144056032,0.0,0.0,0.0,1.0,0.6525209519974153,0.0,0.2723421424248573,0.4039180046450574,0.010059856144056032,0.0,0.06815006401871551,-0.026555160404615172,-1.325e-05,0.20921584964095855,1.0,,,,,,,,,,,,,,,,,,,,,
738,1000LUNCUSDT,early_warning,False,score_dropped,,1881,0.08564,0.08564,2026-05-03T15:06:49.088196+00:00,10,10.0,10.0,0.08478359999999999,0.0864964,46.21937894390014,46.21937894390014,7,closed,tp_hit,0.08475,2026-05-03T15:31:48.232513+00:00,10.0,1,63.53237909600779,46.0,80.58487719704536,1.1663169689357826,0.4759579213360253,0.0,52.0,-0.2301975335157026,6.0,-26.367743076283162,0.011640765962395811,0.0,0.466666666666679,0.0,1.0,0.5247268751627676,0.0,1.3448153828005216,2.8231619413743454,0.011640765962395811,-26.367743076283162,0.24877543420589676,-0.026555160404615172,-7.062e-05,-0.35782230160913486,-0.3,,,,,,,,,,,,,,,,,,,,,
739,JTOUSDT,overheated,False,score_dropped,,1882,0.3933,0.3933,2026-05-03T15:07:53.209902+00:00,10,10.0,10.0,0.38936699999999996,0.397233,45.34218729718633,45.34218729718633,6,closed,sl_hit,0.3974,2026-05-03T15:26:47.634070+00:00,-10.0,0,76.16532761959269,5.0,81.00265960116513,0.4944397274025984,1.6729916155684805,0.0,1.0,-0.08159617583109269,0.0,0.06578285707542035,0.0508130081300757,0.0,0.0,0.0,1.0,0.7927835051546392,0.0,0.1783893985728793,1.4702089244261127,0.0508130081300757,0.06578285707542035,0.09890476321606644,-0.026555160404615172,-7.197e-05,0.38512808440952717,-1.0,,,,,,,,,,,,,,,,,,,,,
740,SPACEUSDT,overheated,True,,1059,,0.007609,0.007609,2026-05-03T15:08:04.112009+00:00,10,10.0,10.0,0.00753291,0.00768509,46.12885951883746,46.12885951883746,9,closed,sl_hit,0.007694,2026-05-03T15:24:17.300957+00:00,-10.0,0,71.05702739839593,16.0,79.0716158038991,2.130241147798379,0.543487304347245,0.37854960990472797,23.0,0.2353751187205653,5.0,51.77828566310423,0.06564695069913735,0.7,0.2,5e-05,-0.0,0.5366597095864964,0.0,2.132796780684109,4.3150684931506875,0.06564695069913735,51.77828566310423,0.41202883230262044,-0.026555160404615172,5e-05,-1.2731900133875547,-1.0,,,,,,,,,,,,,,,,,,,,,
