id,symbol,signal_type,cancel_reason,signal_ts,decision_ts,signal_price,final_price,price_change_pct,score,final_score,min_score_at_entry,entry_mode_candidate,triggered_count,entry_delay_sec,monitor_attempts,monitor_interval_sec,stabilization_threshold_pct,max_rise_pct,max_entry_drop_pct,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_rsi_5m,f_large_sell_cluster,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,price_min_60m,price_max_60m,synthetic_pnl_pct,would_hit_tp,would_hit_sl,synthetic_close_reason,time_to_tp_sec,time_to_sl_sec,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct
11,ZEREBROUSDT,early_warning,score_dropped,2026-04-30T21:53:25.787196+00:00,2026-04-30T21:53:25.787198+00:00,0.02568,0.025691,0.042834890965720886,46.96666156537243,36.4,45.0,after_monitor,8,30,24,5,0.2,0.8,-0.3,74.75021673758026,1.6639107369136767,0.041406563636209766,0.564558747990849,36.0,-0.35439314495474006,7.0,-35.46038807677848,0.05450227741659253,0.7,0.7307692307691127,5e-05,55.340739967350224,6.0,-0.0,0.6982795044859229,0.3206876945182321,0.0,2.261866836572167,1.9952305246422992,0.05450227741659253,-35.46038807677848,0.14574295455468544,5e-05,-0.037568306470234694,-1.0,"{""asks"":[[0.025686,215.0],[0.02569,11621.0],[0.025693,495.0],[0.025695,215.0],[0.025697,1050.0],[0.025698,1030.0],[0.025699,2614.0],[0.0257,1047.0],[0.025701,7949.0],[0.025702,14930.0]],""bids"":[[0.025672,480.0],[0.025669,2663.0],[0.025667,2436.0],[0.025663,8006.0],[0.025662,2436.0],[0.025661,2221.0],[0.025659,215.0],[0.025658,12848.0],[0.025657,21972.0],[0.025654,2422.0]]}",1429.21,1057.87,0.149306,5.45,0.025643,597.28,0.025702,383.73,0.025476,0.024869,0.02498,2026-04-30T22:08:55.777994+00:00,2026-04-30T22:23:55.764480+00:00,2026-04-30T22:53:55.741620+00:00,0.024645,0.02569,1.0,True,False,tp_hit,959,,,,,,,,,,,,,
12,TRIAUSDT,early_warning,score_dropped,2026-04-30T21:57:20.231629+00:00,2026-04-30T21:57:20.231633+00:00,0.037918,0.037873,-0.11867714541907107,49.081954420173616,37.9,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,56.58016659117412,0.39490901609830376,1.979341982525365,0.0,8.0,-0.18427088603051414,0.0,-73.0982631943801,0.0026373046746251735,0.0,0.0,5e-05,59.16834185712858,15.0,1.0,0.7645161290322581,0.20008333971894746,0.0,0.18495032762629626,0.4096952396056415,0.0026373046746251735,-73.0982631943801,0.13615364637304384,5e-05,-0.028474044178507137,-0.3,"{""asks"":[[0.037903,50.0],[0.037908,150.0],[0.037917,1700.0],[0.037918,32120.0],[0.037919,790.0],[0.03792,150.0],[0.037929,290.0],[0.037932,440.0],[0.037933,290.0],[0.037935,290.0]],""bids"":[[0.037874,510.0],[0.037872,40.0],[0.037867,11800.0],[0.037866,10.0],[0.03786,150.0],[0.037857,510.0],[0.037853,10.0],[0.037851,270.0],[0.037848,1070.0],[0.037847,10.0]]}",544.5,1375.3,-0.432754,7.65,0.037867,446.83,0.037918,1217.93,0.038265,0.038159,0.037675,2026-04-30T22:12:50.217823+00:00,2026-04-30T22:27:20.264732+00:00,2026-04-30T22:57:20.275538+00:00,0.037523,0.03842,-1.0,True,True,sl_hit,3390,1229,,,,,,,,,,,,
13,XAGUSDT,overheated,score_dropped,2026-04-30T22:00:41.961434+00:00,2026-04-30T22:00:41.961437+00:00,74.35,74.21,-0.18829858776059255,47.403097213412686,40.2,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,82.00545772116382,0.0,61.119921789389764,0.35771680493889,61.0,0.27085553789379024,1.0,7.883574808674812,0.04034698406294282,0.0,1.299999999999936,0.0,75.01516326281539,31.0,-0.0,0.7238095238095239,0.03710496323678342,26175554.8246,0.6906825568797276,0.32520325203253264,0.04034698406294282,7.883574808674812,0.13838660889845572,0.0,-0.002024938956866368,0.3,"{""asks"":[[74.31,741.13],[74.32,5.45],[74.33,111.454],[74.34,169.513],[74.35,105.157],[74.36,327.048],[74.37,44.691],[74.38,7.788],[74.39,183.119],[74.4,1015.241]],""bids"":[[74.3,13.617],[74.28,256.112],[74.27,49.709],[74.26,69.456],[74.25,130.956],[74.24,86.669],[74.23,114.48],[74.22,597.382],[74.21,231.756],[74.2,2508.826]]}",301232.27,201561.19,0.198235,1.35,74.2,186154.89,74.48,168560.31,74.15,74.17,74.22,2026-04-30T22:16:11.952947+00:00,2026-04-30T22:30:41.989318+00:00,2026-04-30T23:00:42.007971+00:00,74.09,74.35,0.17484868863482914,False,False,expired_60m,,,,,,,,,,,,,,
14,XAUTUSDT,overheated,score_dropped,2026-04-30T22:00:42.436628+00:00,2026-04-30T22:00:42.436630+00:00,4614.6,4613.0,-0.0346725610020449,47.584693905667635,41.4,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,95.96263580606828,0.10195689091298209,22.565510870125465,0.38092857339673475,42.0,0.2713556836170947,1.0,102.86120866832434,0.0021670585430944253,0.0,0.02400000000001455,1.049e-05,78.56091868202708,12.0,-0.0,0.7298236466965231,0.03511297364870873,0.0,0.17583848909150904,0.2387152777777778,0.0021670585430944253,102.86120866832434,0.13838660889845572,1.049e-05,0.0009531838029033684,-1.0,"{""asks"":[[4613.8,5.244],[4613.9,0.577],[4614.0,0.002],[4614.1,1.954],[4614.2,0.218],[4614.4,0.723],[4614.6,0.762],[4614.7,1.954],[4614.8,0.004],[4615.0,0.056]],""bids"":[[4613.7,10.448],[4613.5,4.905],[4613.4,4.456],[4613.3,0.805],[4613.2,2.28],[4613.1,0.805],[4613.0,3.085],[4612.8,2.974],[4612.7,3.083],[4612.6,0.002]]}",151515.57,53034.62,0.481451,0.22,4613.7,48203.94,4613.8,24194.77,4617.4,4618.8,4616.3,2026-04-30T22:15:42.451387+00:00,2026-04-30T22:30:42.463133+00:00,2026-04-30T23:00:42.453469+00:00,4613.1,4619.4,-0.03683959606466038,False,False,expired_60m,,,,,,,,,,,,,,
15,ENJUSDT,early_warning,score_dropped,2026-04-30T22:02:50.017858+00:00,2026-04-30T22:02:50.017861+00:00,0.05565,0.055682,0.0575022461814991,45.01088358171293,39.6,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,71.28440250420614,0.4227655848180037,1.2595821193030408,0.5179592148636029,16.0,-0.10309450480925504,5.0,-7.582886011700979,0.03952498158495389,0.0,0.0,0.0,64.79971433913417,7.0,-0.0,0.5584983033197544,0.1037769854586581,3464360.5532,0.3842199253206305,0.32414327132592535,0.03952498158495389,-7.582886011700979,-0.10003356303030685,-0.00065865,0.017615676993067146,1.0,"{""asks"":[[0.055668,3089.6],[0.055669,425.8],[0.055672,1090.8],[0.055673,1090.8],[0.055688,903.9],[0.055691,477.9],[0.055695,508.8],[0.055697,1062.3],[0.055698,948.8],[0.0557,181.0]],""bids"":[[0.055667,5005.2],[0.05565,453.7],[0.055649,453.7],[0.055648,588.5],[0.055647,453.7],[0.055646,740.5],[0.055645,453.7],[0.055644,453.7],[0.055643,1062.3],[0.055642,1036.0]]}",595.57,544.53,0.044763,0.18,0.055667,278.62,0.055668,171.99,0.055856,0.056076,0.05582,2026-04-30T22:18:20.002694+00:00,2026-04-30T22:33:20.000597+00:00,2026-04-30T23:03:19.993137+00:00,0.055549,0.056101,-0.3054806828391797,False,False,expired_60m,,,,,,,,,,,,,,
16,ENJUSDT,overheated,score_dropped,2026-04-30T22:03:53.969837+00:00,2026-04-30T22:03:53.969839+00:00,0.055594,0.055623,0.05216390257941728,45.82466754550493,41.4,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,71.28440250420614,0.4227655848180037,1.830573290953879,0.24067544098091673,16.0,-0.10309450480925504,5.0,77.01505419794525,0.003598093010707925,0.0,0.0,0.0,64.79971433913417,17.0,-0.0,0.6958458645709883,0.1037769854586581,0.0,0.34112444725204355,0.32414327132592535,0.003598093010707925,77.01505419794525,-0.09217447855204562,-0.00065865,0.017615676993067146,1.0,"{""asks"":[[0.055641,1138.3],[0.055658,903.9],[0.055669,907.4],[0.05567,729.0],[0.055671,1339.4],[0.055672,907.4],[0.055673,453.7],[0.055674,1071.6],[0.055675,1806.5],[0.055676,775.6]],""bids"":[[0.05564,7980.0],[0.055623,907.4],[0.055616,468.6],[0.055613,453.7],[0.055612,265.8],[0.055611,453.7],[0.05561,453.7],[0.055609,1329.8],[0.055608,719.9],[0.055607,453.7]]}",750.23,558.5,0.146495,0.18,0.05564,444.01,0.055681,192.05,0.055808,0.056101,0.055776,2026-04-30T22:19:23.969547+00:00,2026-04-30T22:34:23.968936+00:00,2026-04-30T23:04:23.951225+00:00,0.05555,0.056106,-0.3273734575673663,False,False,expired_60m,,,,,,,,,,,,,,
17,AIXBTUSDT,overheated,score_dropped,2026-04-30T22:04:15.737332+00:00,2026-04-30T22:04:15.737335+00:00,0.031327,0.031351,0.07661122992944185,46.39403486845548,42.4,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,73.24005175347529,0.6095657001850393,3.19735637481213,0.3512197086299155,13.0,-0.03804661890597727,6.0,216.40542112888315,0.089388328438259,0.0,0.5370370370368776,0.0,69.12020544025322,2.0,-0.0,0.6714694671992738,0.19621804855943994,0.0,0.5488509436384678,2.2209901506751177,0.089388328438259,216.40542112888315,-0.03279845611107394,-4.567e-05,0.0750987458474136,-1.0,"{""asks"":[[0.031324,2600.0],[0.031325,3930.0],[0.031326,680.0],[0.031327,2600.0],[0.031329,2600.0],[0.031331,2600.0],[0.031335,810.0],[0.031336,810.0],[0.031338,1620.0],[0.031339,810.0]],""bids"":[[0.031316,300.0],[0.031312,3410.0],[0.031306,810.0],[0.031305,810.0],[0.031304,810.0],[0.031302,810.0],[0.031301,48430.0],[0.0313,1390.0],[0.031299,2200.0],[0.031298,810.0]]}",1871.22,597.13,0.516168,2.55,0.031301,1515.91,0.031347,336.98,0.031487,0.031538,0.031487,2026-04-30T22:19:15.750328+00:00,2026-04-30T22:34:45.738415+00:00,2026-04-30T23:04:15.783808+00:00,0.03126,0.031648,-1.0,False,True,sl_hit,,1230,,,,,,,,,,,,
18,EDGEUSDT,overheated,score_dropped,2026-04-30T22:05:41.081583+00:00,2026-04-30T22:05:41.081586+00:00,1.1807,1.1816,0.07622596764630311,45.96937913409836,42.9,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,70.94042005921564,0.26122570393038397,6.808709667861027,0.627638473104079,8.0,-0.017190023076546525,2.0,0.0,0.03388681802780227,0.0,0.0,5.5e-05,60.71134932566745,4.0,-0.0,0.6474717138572192,0.07914801109493973,0.0,0.5964045326744583,0.4607115433836764,0.03388681802780227,0.0,-0.05364708351367958,5.5e-05,-0.11136802312730285,1.0,"{""asks"":[[1.1813,84.0],[1.1817,106.0],[1.1818,59.0],[1.1819,134.0],[1.182,855.0],[1.1821,382.0],[1.1822,126.0],[1.1823,149.0],[1.1824,162.0],[1.1825,154.0]],""bids"":[[1.1812,106.0],[1.181,597.0],[1.1808,10.0],[1.1807,105.0],[1.1806,112.0],[1.1805,126.0],[1.1804,136.0],[1.1803,895.0],[1.1802,429.0],[1.1801,76.0]]}",3059.91,2613.54,0.078678,0.85,1.1791,1529.29,1.1834,1246.12,1.1724,1.1711,1.1516,2026-04-30T22:21:11.063547+00:00,2026-04-30T22:36:11.082337+00:00,2026-04-30T23:06:11.078712+00:00,1.1516,1.1808,1.0,True,False,tp_hit,1890,,,,,,,,,,,,,
19,AEROUSDT,overheated,score_dropped,2026-04-30T22:07:49.103313+00:00,2026-04-30T22:07:49.103316+00:00,0.4425,0.4428,0.0677966101694966,46.89236952804216,41.5,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,59.8746385753542,0.1861508256049228,3.85408370181573,0.0,18.0,0.21712293125249027,2.0,2.487434936444321,0.022596316800359055,0.0,0.3333333333333539,0.0,53.45727332958822,9.0,1.0,0.5969710961307451,0.06564313350239649,0.0,0.04521817770743341,0.0,0.022596316800359055,2.487434936444321,-0.11365304752715755,-3.293e-05,0.086035719988177,1.0,"{""asks"":[[0.443,746.0],[0.4431,1139.0],[0.4432,4209.0],[0.4433,8051.0],[0.4434,5401.0],[0.4435,11313.0],[0.4436,5390.0],[0.4437,10341.0],[0.4438,20416.0],[0.4439,9609.0]],""bids"":[[0.4429,905.0],[0.4428,2288.0],[0.4427,4371.0],[0.4426,4218.0],[0.4425,5389.0],[0.4424,5189.0],[0.4423,6100.0],[0.4422,6199.0],[0.4421,6854.0],[0.442,6066.0]]}",21046.68,33987.09,-0.235136,2.26,0.4414,5254.87,0.4438,9060.62,0.4437,0.4417,0.4427,2026-04-30T22:22:49.377555+00:00,2026-04-30T22:37:49.369433+00:00,2026-04-30T23:07:49.377405+00:00,0.4413,0.4437,-0.045197740112989375,False,False,expired_60m,,,,,,,,,,,,,,
20,LUMIAUSDT,overheated,score_dropped,2026-04-30T22:08:10.623661+00:00,2026-04-30T22:08:10.623664+00:00,0.15393,0.1536,-0.21438316117717449,45.507410623751035,44.4,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,74.92314375494111,0.8242495220843563,2.581032233447811,0.2572928050863702,17.0,-0.24934179191061417,0.0,-8.235535789590022,0.006495826431524246,0.0,0.4166666666665896,5e-05,75.98504039007167,7.0,-0.0,0.5225357692291699,0.27864483445457194,0.0,1.470006591957818,4.446721311475402,0.006495826431524246,-8.235535789590022,-0.11365304752715755,5e-05,0.8346858708703717,0.3,"{""asks"":[[0.15395,330.6],[0.15397,1285.0],[0.154,65.8],[0.15401,39.7],[0.15406,337.5],[0.15407,13.2],[0.1541,337.5],[0.15411,337.5],[0.15412,2111.3],[0.15413,5935.3]],""bids"":[[0.15394,328.1],[0.1539,566.1],[0.15381,337.5],[0.1538,550.5],[0.15379,339.6],[0.15378,499.0],[0.15377,337.5],[0.15373,339.6],[0.15372,337.5],[0.15371,180.4]]}",586.89,1663.25,-0.478354,0.65,0.15367,146.99,0.15413,914.81,0.15017,0.14947,0.14826,2026-04-30T22:23:40.613858+00:00,2026-04-30T22:38:40.604339+00:00,2026-04-30T23:08:40.591390+00:00,0.14749,0.15459,1.0,True,False,tp_hit,569,,,,,,,,,,,,,
21,XAGUSDT,early_warning,score_dropped,2026-04-30T22:09:56.371457+00:00,2026-04-30T22:09:56.371460+00:00,74.24,74.24,0.0,45.0,27.3,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,70.36990967562045,0.0454969899600089,0.16842742047103307,0.0,5.0,-0.03235517802137205,0.0,-6.675447383053937,0.013468920466031537,0.0,0.0,0.0,79.78146007241276,9.0,1.0,0.6363745210728383,0.07704949572806738,0.0,0.013471642193171096,0.6098387315354229,0.013468920466031537,-6.675447383053937,-0.15187252666613488,0.0,-4.4358739406240915,0.3,"{""asks"":[[74.21,1151.952],[74.22,1273.611],[74.23,1033.004],[74.24,1043.206],[74.25,1415.871],[74.26,1196.769],[74.27,1343.253],[74.28,2197.355],[74.29,1188.906],[74.3,1680.395]],""bids"":[[74.2,0.075],[74.19,13.023],[74.18,1004.883],[74.17,1093.207],[74.16,1335.538],[74.15,1100.549],[74.14,1335.669],[74.13,1036.822],[74.12,1180.18],[74.11,583.164]]}",643825.67,1004301.86,-0.218719,1.35,74.02,204216.44,74.36,259207.06,74.18,74.14,74.17,2026-04-30T22:25:26.360148+00:00,2026-04-30T22:40:26.354219+00:00,2026-04-30T23:10:26.342600+00:00,74.09,74.24,0.0942887931034391,False,False,expired_60m,,,,,,,,,,,,,,
22,AIXBTUSDT,early_warning,score_dropped,2026-04-30T22:10:18.239437+00:00,2026-04-30T22:10:18.239439+00:00,0.031384,0.03139,0.01911802192199548,45.333333333333336,39.2,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,75.59460638774249,0.6008191833022339,0.08174334123050687,0.19382944959584383,13.0,0.0055364448676531106,4.0,-76.15189796334974,0.06375924509055765,0.0,0.0,0.0,71.92398170425814,4.0,-0.0,0.74,0.1881687808359397,0.0,0.11164630450732178,2.3207436780861967,0.06375924509055765,-76.15189796334974,-0.15187252666613488,-4.567e-05,-0.12200121507283028,-1.0,"{""asks"":[[0.031417,3310.0],[0.031418,16210.0],[0.031427,3250.0],[0.031428,810.0],[0.031429,810.0],[0.03143,810.0],[0.031431,810.0],[0.031433,1620.0],[0.031434,16340.0],[0.031435,48980.0]],""bids"":[[0.031411,2730.0],[0.031407,320.0],[0.031406,430.0],[0.031405,2570.0],[0.031402,510.0],[0.0314,810.0],[0.031399,850.0],[0.031397,810.0],[0.031396,2880.0],[0.031395,1950.0]]}",435.23,2921.48,-0.740682,1.91,0.031388,138.42,0.031435,1539.69,0.03163,0.031503,0.031497,2026-04-30T22:25:48.228792+00:00,2026-04-30T22:40:48.222190+00:00,2026-04-30T23:10:18.622042+00:00,0.03126,0.031648,-0.3600560795309554,False,False,expired_60m,,,,,,,,,,,,,,
23,ARIAUSDT,overheated,score_dropped,2026-04-30T22:14:44.245998+00:00,2026-04-30T22:14:44.246000+00:00,0.06334,0.06335,0.015787811809299026,54.00531749687999,38.9,45.0,after_monitor,8,30,24,5,0.2,0.8,-0.3,64.94432596161094,0.9849214543741445,1.8398359859568876,0.0,14.0,0.3303338564393011,2.0,7.577159197870937,0.031615554852997343,0.0,0.0,0.00092329,53.90607959034326,48.0,1.0,0.7622406639004149,0.21507066948755582,0.0,0.33264691905589727,0.9993654822335114,0.031615554852997343,7.577159197870937,-0.14977906604953897,0.00092329,0.384506233536116,0.3,"{""asks"":[[0.06336,87.0],[0.06337,103.0],[0.06338,447.0],[0.06339,1696.0],[0.0634,1521.0],[0.06341,2221.0],[0.06342,3246.0],[0.06343,2220.0],[0.06344,2307.0],[0.06345,4226.0]],""bids"":[[0.06334,267.0],[0.06332,8309.0],[0.06331,453.0],[0.0633,1786.0],[0.06329,1037.0],[0.06328,1125.0],[0.06327,1038.0],[0.06326,11522.0],[0.06325,1603.0],[0.06324,1353.0]]}",1803.1,1146.32,0.222683,3.16,0.06326,728.88,0.06345,268.14,0.0638,0.06385,0.0631,2026-04-30T22:30:14.268964+00:00,2026-04-30T22:45:14.269835+00:00,2026-04-30T23:15:14.253005+00:00,0.0631,0.06446,-1.0,False,True,sl_hit,,299,,,,,,,,,,,,
24,VVVUSDT,overheated,score_dropped,2026-04-30T22:15:37.698119+00:00,2026-04-30T22:15:37.698122+00:00,8.5397,8.5408,0.01288101455555803,48.936242830461666,43.6,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,74.86442830224858,0.2440766542609545,5.854603879103592,0.7336735493418355,16.0,-0.047684907288908146,2.0,48.673525878747384,0.02342441526802089,0.0,0.0,5e-05,67.91658973112118,4.0,-0.0,0.682450608043975,0.09584668348225214,0.0,0.4268880683020988,0.8396315540859648,0.02342441526802089,48.673525878747384,-0.14977906604953897,5e-05,-0.008189800433118719,1.0,"{""asks"":[[8.5402,12.56],[8.5411,58.56],[8.5436,10.54],[8.5442,0.65],[8.5445,6.11],[8.5446,6.87],[8.5449,2.7],[8.5453,6.11],[8.5455,6.87],[8.5457,3.4]],""bids"":[[8.5401,0.1],[8.5394,6.87],[8.5393,31.09],[8.5391,0.75],[8.5375,6.6],[8.5374,0.65],[8.537,6.65],[8.5369,0.07],[8.5365,5.86],[8.5362,0.01]]}",500.79,976.99,-0.322244,0.12,8.5393,265.49,8.5411,500.17,8.5567,8.5425,8.5061,2026-04-30T22:31:07.688867+00:00,2026-04-30T22:45:37.709486+00:00,2026-04-30T23:16:07.684944+00:00,8.5018,8.5906,0.39345644460578066,False,False,expired_60m,,,,,,,,,,,,,,
25,UBUSDT,early_warning,score_dropped,2026-04-30T22:16:09.971446+00:00,2026-04-30T22:16:09.971449+00:00,0.07104,0.07078,-0.36599099099100535,46.420520877089054,33.3,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,60.51672351815772,0.39315896663290606,2.6844847340918836,0.37825707127088315,46.0,0.4024458847947896,2.0,-36.461058072186894,0.09857072449482591,0.0,0.0,5e-05,65.90220991521178,18.0,-0.0,0.7602870813397129,0.43148783434077903,0.0,1.7473503294185233,3.809805079740105,0.09857072449482591,-36.461058072186894,0.0081236790832259,5e-05,0.13738261910416213,-1.0,"{""asks"":[[0.07109,300.0],[0.07113,1720.0],[0.07114,350.0],[0.07115,830.0],[0.07116,640.0],[0.07117,4720.0],[0.07118,570.0],[0.07119,1140.0],[0.0712,970.0],[0.07121,1060.0]],""bids"":[[0.07103,750.0],[0.07102,360.0],[0.07101,560.0],[0.071,2040.0],[0.07099,3310.0],[0.07098,5490.0],[0.07097,1720.0],[0.07096,6370.0],[0.07095,1950.0],[0.07094,1460.0]]}",1704.11,875.36,0.321285,8.44,0.07085,510.83,0.07124,1389.89,0.07214,0.07179,0.06919,2026-04-30T22:31:39.987585+00:00,2026-04-30T22:46:39.978347+00:00,2026-04-30T23:16:39.972378+00:00,0.06919,0.07256,-1.0,True,True,sl_hit,3389,29,,,,,,,,,,,,
26,ZBTUSDT,early_warning,score_dropped,2026-04-30T22:18:49.415394+00:00,2026-04-30T22:18:49.415397+00:00,0.18192,0.18259,0.3682937554969239,46.58519528834373,40.7,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,67.85759709997389,0.41212231114663367,0.3621937675572134,0.7276815331329458,58.0,-0.05005769024380158,4.0,-47.30098383974102,0.0054970728087348495,0.0,0.9230769230766439,5e-05,64.72556141550866,31.0,-0.0,0.754,0.297619414218187,0.0,0.6862962143015225,2.5642470694319357,0.0054970728087348495,-47.30098383974102,-0.03876583210988446,5e-05,-0.07857923719234208,1.0,"{""asks"":[[0.18264,195.7],[0.18265,961.9],[0.18266,55.4],[0.18267,55.4],[0.18268,85.6],[0.18269,55.4],[0.1827,215.6],[0.18271,266.7],[0.18272,768.4],[0.18273,348.4]],""bids"":[[0.18263,944.6],[0.18262,475.8],[0.18261,503.4],[0.1826,503.4],[0.18259,475.8],[0.18258,35.1],[0.18257,63.6],[0.18256,55.2],[0.18255,55.2],[0.18254,55.2]]}",578.38,549.62,0.025497,0.55,0.18253,2922.09,0.18278,357.17,0.18271,0.18307,0.18621,2026-04-30T22:34:19.410378+00:00,2026-04-30T22:48:49.433485+00:00,2026-04-30T23:19:19.419058+00:00,0.18118,0.18621,-1.0,False,True,sl_hit,,1199,,,,,,,,,,,,
27,VVVUSDT,early_warning,score_dropped,2026-04-30T22:20:26.500534+00:00,2026-04-30T22:20:26.500537+00:00,8.5623,8.5425,-0.2312462772853093,47.37717060752587,42.0,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,79.23484457869921,0.2638565405105494,0.6057714351988859,0.8165955401739959,69.0,-0.16854780444817483,1.0,-43.045016889396564,0.0011696795662800906,0.0,0.0,5e-05,72.980372420285,5.0,-0.0,0.7341772151898734,0.11166457688327103,0.0,0.2951822047299421,1.2970750838727958,0.0011696795662800906,-43.045016889396564,-0.05146296238097115,5e-05,0.0319031106658345,1.0,"{""asks"":[[8.5409,39.14],[8.5415,58.56],[8.5431,616.23],[8.5439,20.4],[8.5443,1.05],[8.5449,27.89],[8.545,93.44],[8.5458,1.87],[8.5459,7.56],[8.546,4.72]],""bids"":[[8.5408,0.76],[8.54,0.12],[8.5398,41.87],[8.5391,11.04],[8.5378,6.85],[8.5375,19.7],[8.5374,0.65],[8.5373,6.85],[8.5371,2.71],[8.537,7.54]]}",837.56,7439.95,-0.797631,0.12,8.5398,357.56,8.5431,5264.51,8.5323,8.5374,8.5408,2026-04-30T22:35:56.539216+00:00,2026-04-30T22:50:56.533335+00:00,2026-04-30T23:20:56.539611+00:00,8.5006,8.5849,0.25110075563808354,False,False,expired_60m,,,,,,,,,,,,,,
28,ARIAUSDT,early_warning,score_dropped,2026-04-30T22:23:16.417377+00:00,2026-04-30T22:23:16.417380+00:00,0.06415,0.06446,0.48324240062354595,45.45833003278853,40.6,45.0,after_monitor,5,30,24,5,0.2,0.8,-0.3,69.20864560241037,1.2163798617653274,1.1755972163065145,0.0,15.0,-0.30593757679702616,0.0,-12.450485279009948,0.015594541910346982,0.0,0.22222222222211943,0.00092329,60.610707423618834,15.0,0.44780460221276414,0.7651162790697674,0.24529275365243017,0.0,0.7380653266331629,2.2098569157392727,0.015594541910346982,-12.450485279009948,-0.049237925250008543,0.00092329,0.08802744550827715,0.3,"{""asks"":[[0.06442,1261.0],[0.06444,1761.0],[0.06445,1116.0],[0.06446,1349.0],[0.06447,1263.0],[0.06448,1950.0],[0.06449,2791.0],[0.0645,3013.0],[0.06451,2281.0],[0.06452,1953.0]],""bids"":[[0.06441,323.0],[0.0644,188.0],[0.06439,678.0],[0.06438,556.0],[0.06437,474.0],[0.06436,560.0],[0.06435,1197.0],[0.06434,1833.0],[0.06433,10544.0],[0.06432,1966.0]]}",1178.63,1208.24,-0.012407,1.55,0.06433,678.3,0.0646,612.41,0.06363,0.0636,0.06323,2026-04-30T22:38:16.430248+00:00,2026-04-30T22:53:16.538014+00:00,2026-04-30T23:23:16.547310+00:00,0.0631,0.06437,1.0,True,False,tp_hit,1680,,,,,,,,,,,,,
29,NAORISUSDT,overheated,score_dropped,2026-04-30T22:35:59.670959+00:00,2026-04-30T22:35:59.670961+00:00,0.135592,0.136588,0.7345566110094969,45.44673503242539,43.4,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,59.20921619249429,2.6530941199104543,1.6403776999160267,0.12976851273643875,50.0,1.34012737845973,4.0,-7.0305751357861,0.05089903181188436,0.0,0.28511038046032244,0.00078886,47.95817645006462,50.0,-1.0,0.7099873791820295,0.6670642369488283,0.0,0.0,-2.043510747111021,0.05089903181188436,-7.0305751357861,0.11834397074820507,0.00078886,0.2543284750073364,-1.0,"{""asks"":[[0.135833,720.0],[0.135868,360.0],[0.135887,280.0],[0.135918,170.0],[0.13592,130.0],[0.135922,250.0],[0.135923,360.0],[0.135927,170.0],[0.135929,130.0],[0.13594,170.0]],""bids"":[[0.135749,1970.0],[0.135746,4850.0],[0.135702,480.0],[0.135701,1600.0],[0.1357,50.0],[0.135696,10.0],[0.135684,610.0],[0.135671,740.0],[0.13565,710.0],[0.135647,80.0]]}",1506.52,372.34,0.603656,6.19,0.135746,658.37,0.135833,97.8,0.137613,0.131879,0.136886,2026-04-30T22:51:29.670152+00:00,2026-04-30T23:05:59.709055+00:00,2026-04-30T23:35:59.761222+00:00,0.129924,0.143791,-1.0,True,True,sl_hit,1109,89,,,,,,,,,,,,
