trade_id,symbol,signal_type,entry_ts,close_reason,signal_price,entry_price,exit_price,price_change_at_entry,pnl_pct,ml_label,signal_score,final_score,min_score_at_entry,entry_mode,triggered_count,entry_delay_sec,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_rsi_5m,f_large_sell_cluster,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h
72,COMPUSDT,overheated,2026-04-13 04:13:44.516635+00,sl_hit,20.2,20.225,20.43,0.12376237623763432,-10.135970333745279,0,48.33256003838442,45.5,45,,7,60,68.81528813210497,0.1583169955355244,1.7648362637028592,0,11,0.09915972149514037,2,0,0,0,0.8888888888889547,0,47.08583324431484,21,1,0.5328707834442297,0.08461572607645229,0,0.06439787982363958,0.30808984297356967,0,0,0.06643159379408438,-0.00042494,0.07560091844346391,-0.3
75,IDUSDT,overheated,2026-04-13 05:56:28.37443+00,tp_hit,0.03261,0.03263,0.03229,0.06133088009812691,10.419859025436715,1,45.733307807376335,47.9,45,,8,60,77.50153392108399,0.5011191511797246,1.4045564874620333,0.4318861342087548,25,-0.26576489098794226,0,0,0,0,6.000000000002776,0,71.50575240331749,5,-0,0.7837209302325581,0.13819725124780963,5844198.2536,1.1476426799007515,1.5581177937052053,0,0,-0.12936683689608747,-0.00113013,0.15538723926942227,-1
76,GIGGLEUSDT,overheated,2026-04-13 06:19:30.03074+00,tp_hit,35.29,35.27,34.65,-0.05667327854915279,17.578678763822072,1,47.414173140577496,45.9,45,,7,30,69.41548766382971,1.6359222199346495,2.5303254133768953,0.421923867431234,62,0.37649494644873044,3,0,0,0,0.769230769230786,1.861e-05,63.8941661574758,14,-0,0.8020746887966805,0.4503221196014342,7199123.8928,2.3491879350348093,3.6007025761124245,0,0,0.01648751176672438,1.861e-05,0.40926537389527784,-1
69,EDGEUSDT,overheated,2026-04-13 02:25:18.526934+00,tp_hit,0.9032,0.9033,0.8942,0.011071744906996124,10.074172478689247,1,45.49090566269341,50.8,45,,6,60,70.55048966598001,0.8324705401880428,2.0340926792316405,0.4025961694864019,23,0.3284396559617979,4,0,0,0,0.1388888888889026,5e-05,61.40344341871884,10,-0,0.7771428571428571,0.16470491325521294,0,1.096933064696668,1.0689771576459945,0,0,-0.11821312418992344,5e-05,0.20644236974271205,0.3
79,NIGHTUSDT,overheated,2026-04-13 06:55:14.402723+00,tp_hit,0.03907,0.03907,0.03867,0,10.238034297414833,1,45.14704754239759,45.2,45,,5,30,69.5703969680029,0.1828648101094744,19.83312405116824,0.3701411047854647,35,0.6801681416780702,2,0,0,0,0.4000000000000111,0,60.37022404018822,13,-0,0.75,0.1064581341128606,0,0.4628439187451777,0.7220216606498079,0,0,0.01985798023216348,-0.00229676,-0.025425245016747238,0.3
74,1000PEPEUSDT,overheated,2026-04-13 04:46:09.236183+00,tp_hit,0.003493,0.003488,0.003453,-0.14314342971657018,10.034403669724858,1,45.039161844945134,47,45,,7,60,67.959573924285,0.07877400556918496,5.12543028679051,0.7131842263646523,54,-0.09172187611027899,0,0,0,0,2.999999999999566,0,60.88082162343872,3,-0,0.713926568999842,0.056287741091589814,0,0.22955523672884345,0.3159103963239563,0,0,-0.03308731390145894,-0.00016861,0.0010416538891283961,0.3
77,HYPEUSDT,overheated,2026-04-13 06:20:03.951221+00,tp_hit,41.606,41.64,41.219,0.08171898283901101,10.110470701248783,1,46.17742458032694,46.2,45,,6,30,71.49573340971516,0.25796116417316367,4.289579146331309,0.6265863900814665,88,-0.016987137807171995,3,0,0,0,0,0.0001,61.21660255222257,12,-1,0.779283599312821,0.07609515061321769,0,0,0.8435228626297525,0,0,-0.052104236637727695,0.0001,-0.00021836343952960437,0.3
20,BEATUSDT,early_warning,2026-04-12 10:10:42.287969+00,sl_hit,0.31444,0.31402,0.31725,-0.13357079252002796,-10.285969046557401,0,45.17517647425956,,50,direct,7,30,61.663062987441194,0.08564194982716371,0.5443215688464624,0,13,-0.4982042646735206,0,0,0,0,0.08928571428570367,0,67.21715591767335,26,1,0.724,0.18137072810339602,0,0.09231258952729986,,0,0,-0.212429498390026,,0.46923122854703564,-1
36,LABUSDT,early_warning,2026-04-12 17:09:23.490225+00,sl_hit,0.53262,0.53144,0.53745,-0.22154631820058557,-11.30889658286911,0,46.753941566700384,45.5,45,,6,60,67.15074476731388,0.8423237764002125,0.33935490405857033,0,30,-0.6597570391588845,0,0,0,0,0.20270270270276555,0.00061287,73.22471627213667,65,1,0.7747774480712166,0.38065166318548793,15881068.9214,0.3920533795755213,3.7972715612732717,0,0,-0.058789030559033825,0.00061287,-0.07769362603820383,0.3
35,MUSDT,overheated,2026-04-12 16:43:09.566976+00,tp_hit,2.7913,2.7901,2.7613,-0.042990721169358787,10.322210673452542,1,54.346375404818694,52.4,45,,8,60,67.36731633918863,0.013360377875759886,9.69698076482413,0,27,0.020048784182330526,2,0,0,0,2.5714285714288887,5e-05,59.88934171029638,30,1,0.6261436262439837,0.07437311429948146,0,0.3306854534344675,0.2374271530325981,0,0,0.07637790829004662,5e-05,0.1712885898519018,-1
37,AIOUSDT,overheated,2026-04-12 17:29:49.487865+00,tp_hit,0.10855,0.10856,0.1068,0.009212344541695073,16.21223286661752,1,47.25417564570882,45.5,45,,7,60,74.15499449408954,2.513796565512238,1.5237644012516764,0.2597128798560739,63,-0.8476834447260225,0,0,0,0,0,0.00012633,76.28053613903832,37,-1,0.7502793296089385,0.643425852336993,0,0,7.147759584272972,0,0,-0.13263328517566625,0.00012633,0.8087436649443422,-1
10,ENJUSDT,overheated,2026-04-12 08:44:36.496216+00,sl_hit,0.032866,0.032889,0.033234,0.0699811355199969,-10.48982942625188,0,47.374975636154645,,50,direct,7,15,82.64519110711532,1.441373760523335,1.7269832700893748,0,50,-0.29933983506845196,6,0,0,0,0.028571428571456895,0,67.64773168056867,51,-0,0.7644607131871761,0.3125273759671645,30368884.5251,0,,0,0,-0.06317110584298273,,-0.02945039525149488,-0.3
6,DASHUSDT,overheated,2026-04-12 08:16:32.641384+00,sl_hit,42.65,42.7,43.13,0.11723329425557859,-10.07025761124121,0,45.84769747790631,,50,direct,6,15,76.69768886453562,0.5626704160514011,2.1315162274937958,0.22911036239004165,47,0.15432473250794157,4,0,0,0,0.3333333333333136,0,68.37875117620742,28,-0,0.7270529557344507,0.16109330465786215,0,0.732168162494084,,0,0,-0.024989180661995753,,0.5729770921066906,-1
5,BEATUSDT,early_warning,2026-04-12 08:15:16.4898+00,tp_hit,0.31077,0.31058,0.30709,-0.061138462528547786,11.237040376070734,1,45.04341245712551,,50,direct,7,15,60.139238208392655,0.46743750582617666,0,0,20,-0.10219822537275822,6,0,0,0,2.4285714285709754,0,68.41487376538761,20,1,0.5735239013402038,0.33685121826963255,0,0.5793255226875571,,0,0,0.013961605584642234,,0.23900775275654634,-1
18,CROSSUSDT,overheated,2026-04-12 09:40:41.281744+00,sl_hit,0.07452,0.07452,0.07541,0,-11.943102522812694,0,47.746454705474015,,50,direct,8,15,70.31491607160234,0.9002856814372665,2.273016162633806,0.3807795096485258,8,0.17993960666642153,5,0,0,0,0.7619047619047241,0,65.05020857954213,6,-0,0.763157894736842,0.22567595992646558,0,0.458344567268815,,0,0,0.007267645003489993,,0.3031077888158124,-1
2,VVVUSDT,overheated,2026-04-12 07:44:44.261924+00,sl_hit,8.0954,8.0957,8.1777,0.003705808236789747,-10.128833825363952,0,46.48503413434969,,50,direct,7,15,72.26028941020517,0.42257171750849565,15.861103662715717,0.5425778024624924,71,-0.19451418103254176,0,0,0,0,0,0,62.468216043943606,21,-0,0.7895027624309392,0.149411381028002,17062015.4763,0.6652656710478824,,0,0,-0.16203161429224408,,-0.002267182228547161,-1
