id,symbol,signal_type,cancel_reason,signal_ts,decision_ts,signal_price,final_price,price_change_pct,score,final_score,min_score_at_entry,entry_mode_candidate,triggered_count,entry_delay_sec,monitor_attempts,monitor_interval_sec,stabilization_threshold_pct,max_rise_pct,max_entry_drop_pct,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_rsi_5m,f_large_sell_cluster,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,price_min_60m,price_max_60m,synthetic_pnl_pct,would_hit_tp,would_hit_sl,synthetic_close_reason,time_to_tp_sec,time_to_sl_sec,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct,ml_proba_at_signal
736,VIRTUALUSDT,early_warning,already_open,2026-05-05T14:12:08.389616+00:00,2026-05-05T14:12:08.389618+00:00,0.7687,0.7687,0.0,45.0,45.0,45.0,shadow,6,30,24,5,0.2,0.8,-0.3,68.88007524875115,0.23417517257753226,0.0,0.0,17.0,0.005187606697662602,2.0,7.854473793474883,0.0130165961601027,0.0,0.9999999999994449,2.779e-05,78.79079469213504,21.0,1.0,0.6462907007032909,0.1201725140310886,0.0,0.14330380406463014,1.2795145759134734,0.0130165961601027,7.854473793474883,0.10186042906860807,2.779e-05,-0.1984144113504355,-1.0,"{""asks"":[[0.7688,32.0],[0.7689,1498.0],[0.769,5105.0],[0.7691,4257.0],[0.7692,8630.0],[0.7693,8319.0],[0.7694,8553.0],[0.7695,8193.0],[0.7696,9972.0],[0.7697,6128.0]],""bids"":[[0.7687,2073.0],[0.7686,2503.0],[0.7685,5764.0],[0.7684,4929.0],[0.7683,8698.0],[0.7682,9236.0],[0.7681,9322.0],[0.768,6929.0],[0.7679,5616.0],[0.7678,9782.0]]}",49817.01,46690.58,0.032396,1.3,0.7676,20042.04,0.7704,19263.08,0.7714,0.7593,0.7663,2026-05-05T14:27:08.416879+00:00,2026-05-05T14:42:08.936693+00:00,2026-05-05T15:12:09.328110+00:00,0.7585,0.7718,1.0,True,False,tp_hit,1680,,-1.5031345343188676,-1.4266789258359964,-0.1122563204079842,0.0,0.2772834073683216,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.424347041779775,0.5420494298370303,0.55,,
737,TRUMPUSDT,early_warning,already_open,2026-05-05T14:15:05.560002+00:00,2026-05-05T14:15:05.560005+00:00,2.385,2.385,0.0,45.0,45.0,45.0,shadow,6,30,24,5,0.2,0.8,-0.3,72.73369250927095,0.3113963917257638,0.0,0.0,9.0,-0.08418562197172552,0.0,-0.9334299085544973,0.04206098843324223,0.0,0.0,0.0,75.43456810457579,18.0,1.0,0.7230756094436814,0.09423539799759825,0.0,0.2100840336134409,0.974163490046577,0.04206098843324223,-0.9334299085544973,0.10186042906860807,-0.00025078,-0.11381313031515435,-1.0,"{""asks"":[[2.378,286.4],[2.379,11240.9],[2.38,8536.8],[2.381,11499.3],[2.382,13650.4],[2.383,14092.1],[2.384,15334.8],[2.385,12474.2],[2.386,11129.7],[2.387,7931.7]],""bids"":[[2.377,6166.5],[2.376,13705.9],[2.375,11370.5],[2.374,12666.8],[2.373,16739.7],[2.372,14226.5],[2.371,10553.8],[2.37,9075.3],[2.369,17481.5],[2.368,6269.0]]}",280557.66,253014.87,0.05162,4.21,2.363,79516.37,2.396,81139.58,2.387,2.392,2.39,2026-05-05T14:30:06.113586+00:00,2026-05-05T14:45:06.108247+00:00,2026-05-05T15:15:06.363876+00:00,2.374,2.402,-0.2096436058700351,False,False,expired_60m,,,-1.8273615037132933,0.10585009035946401,1.4352167065834562,0.0,-0.7685793611828896,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.424347041779775,0.5420494298370303,0.55,,
738,COMPUSDT,overheated,already_open,2026-05-05T14:16:24.778417+00:00,2026-05-05T14:16:24.778420+00:00,23.577,23.577,0.0,45.0,45.0,45.0,shadow,6,30,24,5,0.2,0.8,-0.3,83.5925472804216,0.643509537541398,3.696740099885203,0.0,6.0,-0.08575242914511001,3.0,-9.700269314980012,0.050524188455224855,0.0,0.0,0.0,71.82498776653371,32.0,-0.0,0.6737494180387087,0.11390895820129761,0.0,-0.4265562969845388,1.4293028415393843,0.050524188455224855,-9.700269314980012,0.27867626921681254,-0.00058149,-0.017802150645013535,-1.0,"{""asks"":[[23.757,3.71],[23.758,3.2],[23.761,3.2],[23.762,2.06],[23.763,3.2],[23.764,2.06],[23.765,6.69],[23.766,4.71],[23.767,2.99],[23.768,5.6]],""bids"":[[23.745,1.15],[23.742,0.47],[23.74,4.11],[23.739,1.03],[23.738,4.32],[23.737,1.03],[23.736,2.64],[23.735,4.76],[23.734,5.14],[23.733,1.03]]}",609.56,889.23,-0.186596,5.05,23.727,656.29,23.774,200.65,24.013,23.773,23.743,2026-05-05T14:31:54.805112+00:00,2026-05-05T14:46:54.791342+00:00,2026-05-05T15:16:25.250617+00:00,23.5,24.013,-1.0,False,True,sl_hit,,450,2.326070152589475,-0.5098986127338208,2.4685149208564146,0.0,0.9986663996652835,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.424347041779775,0.5420494298370303,0.55,,
739,CLUSDT,overheated,already_open,2026-05-05T14:19:09.085692+00:00,2026-05-05T14:19:09.085695+00:00,102.319,102.319,0.0,46.48497944560481,46.48497944560481,45.0,shadow,7,30,24,5,0.2,0.8,-0.3,66.47577640359894,0.6836144598801586,2.087371761386554,0.20796545496538826,32.0,0.008978622569317612,8.0,278.1967652321343,0.0009772926062974535,0.0,0.4090909090909384,0.0,49.67075670397374,29.0,-0.0,0.7000454545104896,0.13270677092355898,0.0,0.810869393867746,0.11703434958159277,0.0009772926062974535,278.1967652321343,0.27867626921681254,0.0,1.8686976894068015,-0.3,"{""asks"":[[102.324,6.16],[102.327,5.56],[102.331,8.36],[102.333,41.65],[102.337,3.47],[102.342,1.87],[102.347,3.47],[102.353,8.71],[102.354,32.91],[102.359,28.65]],""bids"":[[102.323,12.52],[102.308,5.04],[102.306,0.06],[102.295,5.73],[102.284,15.87],[102.283,9.91],[102.275,1.87],[102.274,10.24],[102.273,11.43],[102.272,78.23]]}",15434.14,14411.09,0.034278,0.1,102.272,8000.74,102.368,4850.2,102.165,102.149,101.805,2026-05-05T14:34:09.121231+00:00,2026-05-05T14:49:09.738945+00:00,2026-05-05T15:19:09.991563+00:00,101.461,102.923,0.5023504920884643,False,False,expired_60m,,,-0.9698743536755848,-0.21191372274545497,2.3679788711494134,0.0,2.3873865093752085,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.424347041779775,0.5420494298370303,0.55,,
740,ZECUSDT,early_warning,already_open,2026-05-05T14:24:32.881591+00:00,2026-05-05T14:24:32.881593+00:00,432.2,432.2,0.0,48.39681756467555,48.39681756467555,45.0,shadow,7,30,24,5,0.2,0.8,-0.3,58.42922390720381,0.18810122957045078,0.0,0.0,9.0,0.023365007717577907,3.0,-59.005511212476655,0.0023138239411342144,0.0,0.0,0.0001,64.19502492220445,19.0,1.0,0.5643361548956366,0.17919540578396198,0.0,0.31333410699778713,0.45513654096229716,0.0023138239411342144,-59.005511212476655,0.27867626921681254,0.0001,0.3521313994187333,-1.0,"{""asks"":[[432.85,0.81],[432.9,0.02],[432.91,0.04],[432.93,0.04],[432.94,1.17],[432.95,1.43],[432.96,2.83],[432.97,0.97],[432.98,5.1],[432.99,5.82]],""bids"":[[432.84,2.22],[432.83,1.92],[432.82,0.02],[432.81,0.85],[432.8,0.06],[432.78,2.14],[432.77,1.15],[432.76,0.04],[432.75,1.83],[432.74,3.03]]}",5738.73,7893.02,-0.158034,0.23,432.64,2799.18,433.0,4594.13,432.15,433.29,432.0,2026-05-05T14:39:32.915446+00:00,2026-05-05T14:54:32.955472+00:00,2026-05-05T15:24:32.934901+00:00,429.75,435.3,0.04627487274409733,False,False,expired_60m,,,-0.09562721960695071,-0.5111023218362494,0.6846349604020671,0.0,1.7289196309130348,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.424347041779775,0.5420494298370303,0.5,,
741,1000LUNCUSDT,overheated,already_open,2026-05-05T14:26:45.243555+00:00,2026-05-05T14:26:45.243557+00:00,0.10471,0.10471,0.0,45.835707201346594,45.835707201346594,45.0,shadow,7,30,24,5,0.2,0.8,-0.3,73.55925882314406,1.0918452063912767,1.5878186911128362,0.5345370222963601,28.0,-0.6837782006221232,0.0,26.961346154508586,0.009549730220117578,0.0,0.49999999999997685,0.0001,74.00389930888956,28.0,-0.0,0.5280436808992552,0.2752922189030665,0.0,1.100704837308103,3.2685512367491163,0.009549730220117578,26.961346154508586,0.27867626921681254,0.0001,0.042771675967534034,-1.0,"{""asks"":[[0.10472,629.0],[0.10473,98.0],[0.10474,3901.0],[0.10475,10098.0],[0.10476,1919.0],[0.10477,1218.0],[0.10478,1271.0],[0.10479,1218.0],[0.1048,2189.0],[0.10481,1874.0]],""bids"":[[0.10471,192.0],[0.1047,98.0],[0.10469,98.0],[0.10468,98.0],[0.10467,3541.0],[0.10466,1218.0],[0.10465,1565.0],[0.10464,2200.0],[0.10463,3909.0],[0.10462,1169.0]]}",1474.28,2557.76,-0.268718,0.95,0.10456,2487.48,0.10491,1222.73,0.10618,0.10687,0.11054,2026-05-05T14:42:15.240938+00:00,2026-05-05T14:56:45.255609+00:00,2026-05-05T15:26:45.546757+00:00,0.10452,0.11057,-1.0,False,True,sl_hit,,359,-2.618286629673429,1.1183736549253447,2.713783441933679,0.0,-0.32731926093786073,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.424347041779775,0.5420494298370303,0.45,,
742,SIRENUSDT,overheated,timeout,2026-05-05T14:29:03.830192+00:00,2026-05-05T14:29:03.830194+00:00,0.74714,0.74905,0.2556415129694525,47.22009090433664,21.1,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,68.61898600790767,0.320559257903187,1.9627280067111639,0.0,9.0,0.400689065595793,3.0,-6.453733027065916,0.021414422613636835,0.0,0.48366013071897396,5e-05,55.51641321462895,8.0,1.0,0.7452830188679245,0.15519764869491925,0.0,0.1219463168192216,0.06135460292901752,0.021414422613636835,-6.453733027065916,0.27867626921681254,5e-05,-0.03432933239662586,-1.0,"{""asks"":[[0.74953,8.0],[0.74969,14.0],[0.7497,8.0],[0.74984,39.0],[0.74987,8.0],[0.74991,39.0],[0.74997,133.0],[0.74998,17.0],[0.74999,23.0],[0.75,64.0]],""bids"":[[0.74952,90.0],[0.7494,49.0],[0.74923,76.0],[0.74922,39.0],[0.74915,148.0],[0.7491,49.0],[0.74909,22.0],[0.74908,17.0],[0.74902,8.0],[0.74901,39.0]]}",402.34,264.72,0.206297,0.13,0.74887,256.11,0.75002,99.75,0.74891,0.75344,0.74983,2026-05-05T14:44:03.866419+00:00,2026-05-05T14:59:03.983642+00:00,2026-05-05T15:29:04.466779+00:00,0.74494,0.755,-1.0,False,True,sl_hit,,1710,-0.6738089995407952,-0.08872063201562816,-1.2598971607500993,0.0,-0.9077855807990824,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.424347041779775,0.5420494298370303,0.45,,
743,CFGUSDT,overheated,trend_filter_blocked,2026-05-05T14:32:24.734350+00:00,2026-05-05T14:32:24.734354+00:00,0.2566,0.2566,0.0,60.49356417918783,60.49356417918783,45.0,direct,8,30,24,5,0.2,0.8,-0.3,94.2369447600386,4.049558940724494,45.32493517856219,0.0,5.0,16.17867179663424,1.0,-55.8673766572813,0.15467904098992882,0.0,0.19293478260869537,5e-05,86.8484711059218,6.0,0.37443196935766415,0.32999999999999996,2.071759426732027,0.0,11.954624781849917,15.217391304347828,0.15467904098992882,-55.8673766572813,-0.3719071240001663,5e-05,-0.1035179456713238,-1.0,,,,,,,,,,0.253,0.2538,0.2454,2026-05-05T14:47:54.813319+00:00,2026-05-05T15:02:24.844482+00:00,2026-05-05T15:32:25.228790+00:00,0.2427,0.2619,1.0,True,True,tp_hit,29,449,4.601137734766027,-0.24676706090531558,4.144841728520903,0.0,0.17101386499633517,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.59159030356434,0.5420494298370303,0.4,,
744,LABUSDT,early_warning,cancel_drop,2026-05-05T14:36:24.550064+00:00,2026-05-05T14:36:24.550066+00:00,2.34952,2.34016,-0.398379243419934,46.08545686433369,19.1,45.0,direct,7,30,24,5,0.2,0.8,-0.3,60.77639263956497,3.6040515995599556,0.7667711668426738,0.0,37.0,1.3522332670987756,3.0,-40.541332525435855,0.0004214101648373467,0.0,0.5675160752560224,0.00081677,47.74918873717034,63.0,-0.0,0.7318181818181818,1.1492102010263425,296981441.5746,0.0,-6.424471516002966,0.0004214101648373467,-40.541332525435855,-0.3719071240001663,0.00081677,-0.18808318974402857,-1.0,"{""asks"":[[2.32874,48.0],[2.32875,46.0],[2.3289,46.0],[2.32892,5.0],[2.32895,46.0],[2.32896,5.0],[2.329,46.0],[2.32914,5.0],[2.32916,31.0],[2.32928,1.0]],""bids"":[[2.32782,20.0],[2.32781,20.0],[2.32778,6.0],[2.3271,11.0],[2.32636,10.0],[2.32635,56.0],[2.32634,29.0],[2.32627,6.0],[2.32618,8.0],[2.32604,6.0]]}",400.2,649.77,-0.237685,3.95,2.32635,130.28,2.32952,577.72,2.42568,2.38343,2.53163,2026-05-05T14:51:54.582646+00:00,2026-05-05T15:06:54.572478+00:00,2026-05-05T15:36:24.660486+00:00,2.30234,2.59078,1.0,True,True,tp_hit,29,119,0.8333511030410355,-0.15233798581235075,-0.10349152180089037,1.3501641304820369,-0.6550688905882532,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.59159030356434,0.5420494298370303,0.5,,
745,CFGUSDT,early_warning,cancel_drop,2026-05-05T14:41:43.997608+00:00,2026-05-05T14:41:43.997611+00:00,0.2615,0.2594,-0.8030592734225586,46.26988420362985,34.3,45.0,direct,7,30,24,5,0.2,0.8,-0.3,69.83437394863604,1.7040962467235294,0.19156440106085196,0.0882121394223638,64.0,-1.334030307276908,0.0,-49.46759424434454,0.03833620854899156,0.0,0.0,5e-05,80.13255610555674,36.0,-1.0,0.7216867469879518,1.5513212869314876,7910451.4546,0.0,12.33653007846556,0.03833620854899156,-49.46759424434454,-0.3719071240001663,5e-05,23.170032830673065,-1.0,"{""asks"":[[0.2602,179.0],[0.2603,707.0],[0.2604,1298.0],[0.2605,1267.0],[0.2606,1065.0],[0.2607,1409.0],[0.2608,1355.0],[0.2609,1057.0],[0.261,1919.0],[0.2611,2788.0]],""bids"":[[0.26,239.0],[0.2599,1308.0],[0.2598,21052.0],[0.2597,769.0],[0.2596,1195.0],[0.2595,3790.0],[0.2594,727.0],[0.2593,734.0],[0.2592,632.0],[0.2591,8297.0]]}",10057.31,3401.49,0.494533,7.69,0.2585,14277.73,0.2617,11351.76,0.2569,0.251,0.2454,2026-05-05T14:57:13.986822+00:00,2026-05-05T15:11:44.091591+00:00,2026-05-05T15:41:44.117065+00:00,0.2427,0.2629,1.0,True,False,tp_hit,119,,-0.749580091960991,-0.6245901194624993,1.3544049670883709,2.8080147798786554,2.9970084233119283,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.59159030356434,0.5420494298370303,0.55,,
746,BRUSDT,early_warning,adverse_move,2026-05-05T14:58:36.410708+00:00,2026-05-05T14:58:36.410710+00:00,0.20452,0.20539,0.42538627029140513,48.67605937436314,46.8,45.0,direct,8,30,24,5,0.2,0.8,-0.3,58.77784426736138,0.6128243046397014,3.7612718552350812,0.5720690277899617,57.0,0.13789798938048725,3.0,-50.591851100896136,0.11904171420067963,0.7,0.4782608695652253,0.00066632,32.874460448842996,27.0,-0.0,0.7679245283018867,0.5707921374430232,0.0,4.667349027635629,-4.117733053944746,0.11904171420067963,-50.591851100896136,0.20715255147408018,0.00066632,-0.009264360542059077,-1.0,"{""asks"":[[0.20638,70.0],[0.20639,739.0],[0.2064,100.0],[0.2065,65.0],[0.20651,1.0],[0.20653,1.0],[0.20661,47.0],[0.20663,55.0],[0.20664,174.0],[0.20665,739.0]],""bids"":[[0.20591,727.0],[0.2059,361.0],[0.20589,739.0],[0.20586,27.0],[0.2057,78.0],[0.20568,484.0],[0.20563,739.0],[0.20562,1455.0],[0.20557,140.0],[0.20556,283.0]]}",1035.42,411.19,0.431514,22.8,0.20554,934.18,0.20684,152.85,0.20028,0.18432,0.18316,2026-05-05T15:14:06.414713+00:00,2026-05-05T15:29:06.413510+00:00,2026-05-05T15:58:37.000690+00:00,0.17894,0.21072,-1.0,True,True,sl_hit,539,29,0.8614453288191606,3.2892617983397803,2.240190645178789,0.0,0.7151281394259356,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.59159030356434,0.5420494298370303,0.55,0.42538627029140574,
747,BRUSDT,overheated,trend_filter_blocked,2026-05-05T14:59:35.140034+00:00,2026-05-05T14:59:35.140036+00:00,0.2088,0.2088,0.0,45.13160211512557,45.13160211512557,45.0,direct,7,30,24,5,0.2,0.8,-0.3,87.30183263926604,3.5829935278991467,0.8754996527476141,0.3341334552835626,50.0,0.010502016949623716,5.0,10.586543872187578,0.09580379383022512,0.0,0.08243727598566633,0.00066632,68.93173699516045,50.0,-1.0,0.3693877551020408,0.8598683063060232,0.0,0.0,2.8337715454279833,0.09580379383022512,10.586543872187578,0.20715255147408018,0.00066632,-0.002036557778710765,-1.0,,,,,,,,,,0.19978,0.1833,0.17986,2026-05-05T15:14:35.616090+00:00,2026-05-05T15:29:35.663887+00:00,2026-05-05T15:59:35.838959+00:00,0.17894,0.21072,1.0,True,False,tp_hit,179,,1.6265475974562427,-0.5721205070470649,13.087145937543493,0.0,0.734725635686764,-0.4075211271468338,-0.18648214402596425,-1.6149057428754343,23.59159030356434,0.5420494298370303,0.55,,
748,REDUSDT,early_warning,pending_duplicate,2026-05-05T15:04:12.567657+00:00,2026-05-05T15:04:12.567659+00:00,0.14351,0.14351,0.0,46.54893560175694,46.54893560175694,45.0,shadow,7,30,24,5,0.2,0.8,-0.3,67.40448249143901,0.25986451009670275,0.0,0.0,4.0,-0.15526728331749276,0.0,-30.641784244789505,0.006968398313654577,0.0,0.7499999999991327,5e-05,63.18555787322091,10.0,1.0,0.7654545454545454,0.14358024762451432,0.0,0.2444816987985395,0.5252468660270332,0.006968398313654577,-30.641784244789505,-0.11710955894473105,5e-05,0.9105329989890227,-1.0,"{""asks"":[[0.14351,110.0],[0.14352,110.0],[0.14354,1226.0],[0.14355,734.0],[0.14356,484.0],[0.14357,273.0],[0.14358,73.0],[0.14359,73.0],[0.1436,419.0],[0.14361,417.0]],""bids"":[[0.1435,200.0],[0.14349,420.0],[0.14348,155.0],[0.14346,1149.0],[0.14345,423.0],[0.14344,72.0],[0.14343,72.0],[0.14342,73.0],[0.14341,496.0],[0.1434,73.0]]}",449.44,562.61,-0.111822,0.7,0.14346,164.84,0.14354,175.98,0.14449,0.14363,0.14257,2026-05-05T15:19:12.598433+00:00,2026-05-05T15:34:12.718377+00:00,2026-05-05T16:04:13.225168+00:00,0.14247,0.14502,-1.0,False,True,sl_hit,,720,-0.7953153696139293,-0.9333592353565039,1.9455371571298665,0.0,4.251801701008269,0.24556299534367576,-0.18648214402596425,-1.6149057428754343,37.137499470110605,0.5473968963676056,0.5,,
749,BEATUSDT,overheated,already_open,2026-05-05T15:07:36.433338+00:00,2026-05-05T15:07:36.433341+00:00,0.57177,0.57177,0.0,60.109119833114185,60.109119833114185,45.0,shadow,8,30,24,5,0.2,0.8,-0.3,69.21212758634721,0.1699375553246782,8.701531645842055,0.0,7.0,-0.20259720325266226,0.0,-56.80463703409294,0.055982225643355955,0.0,1.8749999999992193,0.00032059,68.25622571872415,67.0,1.0,0.4074329973788694,0.14261111346466468,0.0,0.8110443077031664,1.3857837396642863,0.055982225643355955,-56.80463703409294,-0.11710955894473105,0.00032059,0.45271411145800583,1.0,"{""asks"":[[0.57177,49.0],[0.57178,193.0],[0.57179,155.0],[0.5718,155.0],[0.57181,153.0],[0.57184,155.0],[0.57185,154.0],[0.57188,531.0],[0.5719,106.0],[0.57192,106.0]],""bids"":[[0.57145,22.0],[0.57138,105.0],[0.57123,18.0],[0.57122,28.0],[0.57119,36.0],[0.57115,64.0],[0.57112,36.0],[0.5711,28.0],[0.57108,14.0],[0.57107,64.0]]}",237.05,1004.73,-0.618203,5.6,0.571,250.1,0.57196,331.74,0.56714,0.57028,0.56349,2026-05-05T15:23:06.424197+00:00,2026-05-05T15:37:36.951793+00:00,2026-05-05T16:07:37.261187+00:00,0.56299,0.5722,1.0,True,False,tp_hit,2430,,0.7481712743385462,-2.480644696785819,1.9213861808756474,0.0,2.292660082223888,0.24556299534367576,-0.18648214402596425,-1.6149057428754343,37.137499470110605,0.5473968963676056,0.5,,
750,FHEUSDT,overheated,adverse_move,2026-05-05T15:07:43.617811+00:00,2026-05-05T15:07:43.617814+00:00,0.02947,0.02961,0.47505938242280704,53.787109532554645,45.8,45.0,direct,7,30,24,5,0.2,0.8,-0.3,65.57333000035231,0.9015771682039928,14.867396702205294,0.0,39.0,0.21102496456950065,1.0,-0.03133663062421926,0.06786562606039764,0.0,0.5000000000000173,0.00045862,69.85216635001902,49.0,1.0,0.7970387243735764,0.36663137426961434,0.0,0.8901061280383424,1.558711465188774,0.06786562606039764,-0.03133663062421926,-0.11710955894473105,0.00045862,0.5384120881794681,-1.0,"{""asks"":[[0.02954,15669.0],[0.02955,11046.0],[0.02956,11758.0],[0.02957,14469.0],[0.02958,22074.0],[0.02959,14618.0],[0.0296,17122.0],[0.02961,18259.0],[0.02962,12471.0],[0.02963,31911.0]],""bids"":[[0.02949,525.0],[0.02948,11390.0],[0.02947,16335.0],[0.02946,25795.0],[0.02945,15136.0],[0.02944,12027.0],[0.02943,45550.0],[0.02942,4182.0],[0.02941,38341.0],[0.0294,3621.0]]}",5090.04,5012.56,0.00767,16.94,0.02933,2519.89,0.02969,1587.88,0.0295,0.03031,0.03187,2026-05-05T15:22:44.077249+00:00,2026-05-05T15:37:44.088602+00:00,2026-05-05T16:07:44.822353+00:00,0.02918,0.03202,-1.0,False,True,sl_hit,,1650,-0.15806469849097463,0.0144651977505441,-2.172465576492496,0.0,1.3421891115788211,0.24556299534367576,-0.18648214402596425,-1.6149057428754343,37.137499470110605,0.5473968963676056,0.5,0.47505938242280443,
751,FHEUSDT,early_warning,adverse_move,2026-05-05T15:08:18.955892+00:00,2026-05-05T15:08:18.955895+00:00,0.02944,0.02954,0.3396739130434762,49.286162723312906,43.6,45.0,direct,6,30,24,5,0.2,0.8,-0.3,72.58346967804364,0.7801459256745633,1.2284917520036442,0.0,39.0,0.06606952229140939,4.0,-4.910775025591232,0.16969285593075842,0.0,1.9999999999999567,0.00045862,69.85216635001902,52.0,1.0,0.4710505068629157,0.36911013160147654,0.0,0.8564576909900659,2.6361429066944164,0.16969285593075842,-4.910775025591232,-0.11710955894473105,0.00045862,0.5384120881794681,-1.0,"{""asks"":[[0.02957,6521.0],[0.02958,4300.0],[0.02959,17072.0],[0.0296,5587.0],[0.02961,20590.0],[0.02962,4644.0],[0.02963,18438.0],[0.02964,28416.0],[0.02965,7401.0],[0.02966,10891.0]],""bids"":[[0.02954,320.0],[0.02952,12181.0],[0.02951,12894.0],[0.0295,20405.0],[0.02949,16339.0],[0.02948,17220.0],[0.02947,16406.0],[0.02946,50160.0],[0.02945,43864.0],[0.02944,11003.0]]}",5917.89,3668.82,0.234603,10.15,0.02936,2758.31,0.02973,1549.8,0.0296,0.03074,0.03175,2026-05-05T15:23:19.156980+00:00,2026-05-05T15:38:19.155964+00:00,2026-05-05T16:08:19.291712+00:00,0.02919,0.03202,-1.0,False,True,sl_hit,,1260,1.5081280925816622,0.14902755584579663,-2.00940142865968,0.0,1.3049412333814723,0.24556299534367576,-0.18648214402596425,-1.6149057428754343,37.137499470110605,0.5473968963676056,0.5,0.33967391304348116,
752,USTCUSDT,overheated,already_open,2026-05-05T15:20:48.650504+00:00,2026-05-05T15:20:48.650507+00:00,0.008092,0.008092,0.0,50.13504682175223,50.13504682175223,45.0,shadow,6,30,24,5,0.2,0.8,-0.3,74.66184314504972,1.2801457717337004,1.118920716251716,0.0,8.0,-0.14115692181528156,4.0,-20.789893208301788,0.1978728666831609,0.0,0.09090909090901923,5e-05,82.50060641762035,11.0,1.0,0.7794117647058824,0.3531608230409981,0.0,0.9985022466300576,7.69946808510639,0.1978728666831609,-20.789893208301788,-0.28091128110264424,5e-05,-0.7580049805524242,-0.3,"{""asks"":[[0.008094,12350.0],[0.008095,9620.0],[0.008096,6440.0],[0.008098,16350.0],[0.008099,58510.0],[0.0081,127010.0],[0.008101,1970.0],[0.008102,6440.0],[0.008104,1970.0],[0.008105,9030.0]],""bids"":[[0.008078,32380.0],[0.008076,15090.0],[0.008075,6440.0],[0.008074,6440.0],[0.008071,5670.0],[0.00807,6440.0],[0.008068,8420.0],[0.008067,11800.0],[0.008066,14160.0],[0.008065,1970.0]]}",878.39,2022.32,-0.394361,19.79,0.008078,261.57,0.0081,1028.78,0.007962,0.008269,0.008129,2026-05-05T15:36:18.636848+00:00,2026-05-05T15:50:49.189384+00:00,2026-05-05T16:20:50.549287+00:00,0.007832,0.008399,-1.0,True,True,sl_hit,539,119,1.275811507130744,-1.2267251176151424,1.5922073005877035,0.0,-1.207317946924123,0.24556299534367576,-0.18648214402596425,-1.6149057428754343,37.1374994701106,0.5473968963676056,0.4,,
753,ZEREBROUSDT,early_warning,cancel_drop,2026-05-05T15:26:06.411002+00:00,2026-05-05T15:26:06.411005+00:00,0.032773,0.032656,-0.3570011900039638,49.58806813984226,38.3,45.0,direct,7,30,24,5,0.2,0.8,-0.3,80.29263319629179,1.5283413108371124,0.7611429583998592,0.08567865085425921,63.0,-1.1308328172608721,0.0,-69.07091093442223,0.049114405869178014,0.0,1.7419354838710712,0.0,70.3596803110436,37.0,-1.0,0.562478838112378,0.45045716257708274,0.0,0.0,5.997278382581655,0.049114405869178014,-69.07091093442223,-0.28091128110264424,-0.00230401,0.7902965305722778,-1.0,"{""asks"":[[0.032552,1629.0],[0.032554,2048.0],[0.032556,3005.0],[0.032566,2969.0],[0.032571,2726.0],[0.032572,1877.0],[0.032579,1.0],[0.03258,169.0],[0.032581,2039.0],[0.032582,5852.0]],""bids"":[[0.032523,4.0],[0.032522,4.0],[0.03252,170.0],[0.032512,205.0],[0.03251,218.0],[0.032508,1657.0],[0.032504,508.0],[0.0325,2.0],[0.032496,170.0],[0.032494,3077.0]]}",195.49,726.78,-0.576067,8.91,0.032471,100.01,0.032584,205.51,0.032672,0.032576,0.031353,2026-05-05T15:41:06.962254+00:00,2026-05-05T15:56:06.983314+00:00,2026-05-05T16:26:07.273557+00:00,0.031305,0.033066,1.0,True,False,tp_hit,119,,-1.344576154597648,5.46239897466296,3.4484045544842923,0.0,4.11602987040234,0.24556299534367576,-0.18648214402596425,-1.6149057428754343,37.137499470110605,0.5473968963676056,0.35,,
