id,symbol,signal_type,close_reason,signal_price,entry_price,price_change_at_entry,entry_ts,entry_delay_sec,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,min_score_at_entry,entry_mode,triggered_count,status,exit_price,exit_ts,pnl_pct,ml_label,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,ml_proba_at_signal
1378,ARUSDT,early_warning,tp_hit,2.256,2.2515,-0.19946808510637087,2026-05-06T00:16:33.150456+00:00,30,10,10.0,10.0,2.228985,2.274015,46.86730820586315,38.4,45.0,direct,7,closed,2.2266,2026-05-06T00:28:03.821852+00:00,11.059293804130643,1,,,,,,,67.36647919362252,13.0,62.321863693515844,0.062166224481246334,1.3329229228665713,0.3651558510449114,15.0,-0.1607900308586926,0.0,-54.08246269101768,0.004436065210167951,0.0,2.9130434782610712,0.0001,0.0,0.26221056841916235,2.958796359811577,0.004436065210167951,-54.08246269101768,-0.3066573119951432,0.0001,-0.02976011481049801,-1.0,-0.0,0.725531914893617,0.16508158214910348,"{""asks"":[[2.2561,22.5],[2.2564,11.5],[2.2565,11.5],[2.2566,11.5],[2.2567,11.5],[2.2568,22.5],[2.2569,23.0],[2.257,23.0],[2.2571,26.0],[2.2573,11.5]],""bids"":[[2.2559,22.6],[2.2558,22.6],[2.2548,11.5],[2.2544,23.0],[2.2543,11.5],[2.2542,23.0],[2.2541,34.5],[2.254,22.5],[2.2538,11.5],[2.2537,14.2]]}",443.92,393.8,0.059822,0.89,2.2529,110.17,2.258,84.67,-0.5296237543679992,-0.37585501699268276,1.8811683422039365,0.0,-0.22384835953701487,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.45,
1379,NAORISUSDT,early_warning,sl_hit,0.134134,0.13418,0.03429406414480333,2026-05-06T00:17:05.496278+00:00,30,10,10.0,10.0,0.1328382,0.1355218,48.870217412467284,48.9,45.0,direct,7,closed,0.135558,2026-05-06T01:30:26.369580+00:00,-10.269786853480534,0,0.133548,0.135088,0.134819,2026-05-06T00:32:07.151710+00:00,2026-05-06T00:47:08.538056+00:00,2026-05-06T01:17:05.984595+00:00,65.66090165696,11.0,71.93637788113152,0.8091921741475229,0.3981540645579331,0.0,6.0,0.03261586332648683,2.0,,0.00969133110431618,0.0,0.3672727272726942,0.00116404,0.0,0.547963688972519,1.876082793836053,0.00969133110431618,,-0.3066573119951432,0.00116404,-0.0697740744541705,-0.3,1.0,0.7327272727272727,0.1666461596221771,"{""asks"":[[0.134354,50.0],[0.13437,370.0],[0.134385,50.0],[0.134416,50.0],[0.134417,200.0],[0.13443,200.0],[0.134438,110.0],[0.134447,140.0],[0.134448,110.0],[0.134455,200.0]],""bids"":[[0.134353,370.0],[0.134315,230.0],[0.134299,100.0],[0.134296,320.0],[0.134293,340.0],[0.13429,110.0],[0.134289,90.0],[0.134276,90.0],[0.134275,110.0],[0.134272,240.0]]}",268.61,198.94,0.149015,0.07,0.134353,49.71,0.134477,99.51,-1.1656262835748048,-0.10305934637899393,1.7943779604665606,0.0,-0.7703592148388483,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.4,
1380,BASEDUSDT,early_warning,tp_hit,0.0909,0.0908,-0.1100110011000979,2026-05-06T00:21:33.447400+00:00,30,10,10.0,10.0,0.089892,0.09170800000000001,47.712914456171426,47.7,45.0,direct,6,closed,0.0898,2026-05-06T00:50:51.196810+00:00,11.013215859030847,1,0.0903,,,2026-05-06T00:36:35.280938+00:00,,,66.45455246686672,6.0,58.737815088946974,0.0,2.33863184674912,0.0,5.0,-0.8781692749485766,0.0,,0.10982976386601083,0.0,0.0,5e-05,0.0,0.4419889502762404,2.9511918274687914,0.10982976386601083,,-0.3066573119951432,5e-05,0.6028227519512779,1.0,1.0,0.7666666666666666,0.2116107793168391,"{""asks"":[[0.0908,11136.0],[0.0909,67664.0],[0.091,67192.0],[0.0911,94676.0],[0.0912,85885.0],[0.0913,89975.0],[0.0914,97366.0],[0.0915,73859.0],[0.0916,112915.0],[0.0917,52720.0]],""bids"":[[0.0907,47826.0],[0.0906,154941.0],[0.0905,84669.0],[0.0904,111277.0],[0.0903,77351.0],[0.0902,90093.0],[0.0901,64156.0],[0.09,46501.0],[0.0899,49962.0],[0.0898,43152.0]]}",69540.82,68783.48,0.005475,11.02,0.089,19818.79,0.0923,16625.26,5.597673390180162,5.398328691983272,2.701778035434873,0.0,1.8183122300684944,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.35,
1381,PENDLEUSDT,overheated,sl_hit,1.9947,1.9964,0.08522584849852283,2026-05-06T00:23:31.980076+00:00,30,10,10.0,10.0,1.9764359999999999,2.016364,45.476324650702736,26.3,45.0,direct,6,closed,2.023,2026-05-06T00:43:43.460957+00:00,-13.32398316970556,0,1.9964,,,2026-05-06T00:38:33.137609+00:00,,,61.65368556339136,44.0,63.02419582520431,0.38796023054685996,1.8469645478129313,0.23243471081975187,57.0,-0.06475610640656779,0.0,-92.80000669156374,0.005004128405934345,0.0,1.0,0.0,0.0,0.5241142972332795,1.3380138380138376,0.005004128405934345,-92.80000669156374,-0.3066573119951432,-0.00025782,0.10251794279626443,-1.0,-0.0,0.7408759124087592,0.20315118121477022,"{""asks"":[[1.9965,3.0],[1.9967,6.0],[1.9968,6.0],[1.9969,19.0],[1.997,27.0],[1.9971,40.0],[1.9972,19.0],[1.9973,112.0],[1.9974,91.0],[1.9975,184.0]],""bids"":[[1.9964,67.0],[1.9963,6.0],[1.9962,6.0],[1.9961,6.0],[1.996,51.0],[1.9959,19.0],[1.9958,30.0],[1.9957,146.0],[1.9956,83.0],[1.9955,66.0]]}",957.99,1012.64,-0.027732,0.5,1.9947,1920.9,1.9981,1436.63,-0.2120354850460491,-0.11270858550390163,-1.4435272022093109,0.0,0.7866711332583878,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.35,
1382,BLURUSDT,overheated,sl_hit,0.027855,0.02791,0.19745108598097105,2026-05-06T00:26:34.442968+00:00,30,10,10.0,10.0,0.0276309,0.0281891,49.47697766722242,47.7,45.0,direct,7,closed,0.028195,2026-05-06T00:54:26.287978+00:00,-10.211393765675405,0,0.028008,,,2026-05-06T00:41:35.466934+00:00,,,68.10087647975604,8.0,68.63426876135586,0.1387148650548984,3.6448954612249094,0.8557687282506415,61.0,-0.3134596418765386,0.0,-27.15049032672829,0.03948242134921169,0.0,0.37500000000004063,0.0001,0.0,0.7231965286566706,1.183560848097589,0.03948242134921169,-27.15049032672829,-0.3066573119951432,0.0001,4.7269124028234835,-1.0,-0.0,0.3392156862745098,0.1576194914406363,"{""asks"":[[0.02791,2722.0],[0.027912,2000.0],[0.027918,840.0],[0.027919,2582.0],[0.027921,1687.0],[0.027922,1735.0],[0.027923,847.0],[0.027924,840.0],[0.027925,4492.0],[0.027926,840.0]],""bids"":[[0.027909,3161.0],[0.027904,2750.0],[0.027902,6885.0],[0.027901,1736.0],[0.0279,1596947.0],[0.027899,2582.0],[0.027898,3780.0],[0.027897,3927.0],[0.027896,4437.0],[0.027895,895.0]]}",45396.1,518.88,0.977398,0.36,0.0279,44554.82,0.027933,235.0,-0.44554111182541284,-0.8629694224227372,4.3143507293892105,0.0,10.671652426168256,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.35,
1383,EDGEUSDT,early_warning,sl_hit,1.3099,1.3091,-0.06107336437897045,2026-05-06T00:29:59.297631+00:00,30,10,10.0,10.0,1.296009,1.322191,45.24719597761597,45.2,45.0,direct,6,closed,1.3229,2026-05-06T01:32:49.716162+00:00,-10.541593461156546,0,1.3121,1.3084,1.3181,2026-05-06T00:45:00.094574+00:00,2026-05-06T01:00:01.418739+00:00,2026-05-06T01:29:59.635767+00:00,70.10651210327364,4.0,67.21894449537407,0.42733348940780314,0.25156330688946127,0.0,14.0,-0.18522708829954546,0.0,-2.296909518999344,0.04573170731706813,0.0,0.5,0.00037755,0.0,0.2602372751626536,0.6821491530620166,0.04573170731706813,-2.296909518999344,-0.3066573119951432,0.00037755,0.02311767974229748,-0.3,1.0,0.7794117647058824,0.12267370523692091,"{""asks"":[[1.3101,36.0],[1.3103,120.0],[1.3104,33.0],[1.3105,92.0],[1.3106,52.0],[1.3107,133.0],[1.3108,62.0],[1.3109,74.0],[1.311,102.0],[1.3111,133.0]],""bids"":[[1.3096,146.0],[1.3095,111.0],[1.3094,204.0],[1.3093,319.0],[1.3092,512.0],[1.3091,363.0],[1.309,52.0],[1.3089,186.0],[1.3088,184.0],[1.3087,722.0]]}",3664.08,1097.06,0.539161,3.82,1.3083,1110.75,1.3112,385.49,1.1048864713316533,0.18022703399333428,2.04313675924132,0.0,0.2685090800151517,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.4,
1384,BRUSDT,overheated,tp_hit,0.18217,0.18238,0.11527693912279079,2026-05-06T00:31:46.540698+00:00,30,10,10.0,10.0,0.18055619999999997,0.1842038,48.05642964943131,40.6,45.0,direct,7,closed,0.18036,2026-05-06T00:56:13.070428+00:00,11.075775852615386,1,0.18168,,,2026-05-06T00:46:47.812209+00:00,,,59.98120737767203,7.0,72.24942128461977,0.7757121372086582,2.0635479002381576,0.4491613729685482,14.0,-0.10642714611075962,9.0,1.2095889770217607,0.005494354550704652,0.0,0.0,0.00016319,0.0,0.8804961789788504,1.0940189926139832,0.005494354550704652,1.2095889770217607,0.2959399463276523,0.00016319,-0.02692947943579789,-1.0,-0.0,0.783076923076923,0.18342190722504367,"{""asks"":[[0.18246,31.0],[0.18247,472.0],[0.18248,10.0],[0.18252,170.0],[0.18254,163.0],[0.18258,119.0],[0.18261,88.0],[0.18262,88.0],[0.18264,31.0],[0.18265,56.0]],""bids"":[[0.18238,88.0],[0.18237,477.0],[0.18235,53.0],[0.18234,882.0],[0.18228,87.0],[0.18226,328.0],[0.18225,272.0],[0.18224,150.0],[0.18223,347.0],[0.18222,313.0]]}",546.34,224.15,0.418172,4.39,0.18219,198.77,0.18247,86.13,0.0948242985737683,0.2619819940416904,1.5253090956304935,0.0,-0.13011842613962585,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.35,
1385,AKTUSDT,early_warning,tp_hit,0.644,0.6425,-0.23291925465839391,2026-05-06T00:35:33.131935+00:00,30,10,10.0,10.0,0.636075,0.648925,45.822780875042874,39.3,45.0,direct,7,closed,0.6327,2026-05-06T00:38:38.648133+00:00,15.252918287937618,1,,,,,,,77.36633002276108,53.0,58.28397613651724,0.019368740769463055,0.30603967451209274,0.0,14.0,0.2042236049244197,1.0,-55.80574963722253,0.06216972334472427,0.0,3.00000000000037,5e-05,0.0,0.28028651510433256,5.21482453263364,0.06216972334472427,-55.80574963722253,0.2959399463276523,5e-05,1.71147337271794,1.0,1.0,0.5320715742407429,0.3694126252241714,"{""asks"":[[0.6419,128.1],[0.6421,100.0],[0.6422,327.8],[0.6423,327.8],[0.6424,424.0],[0.6425,859.2],[0.6426,501.5],[0.6427,761.4],[0.6428,1140.4],[0.6429,730.3]],""bids"":[[0.641,111.1],[0.6408,241.8],[0.6407,470.1],[0.6406,241.8],[0.6405,241.8],[0.6404,534.3],[0.6403,629.7],[0.6402,1024.8],[0.6401,751.8],[0.64,580.7]]}",3091.44,3406.08,-0.048426,14.03,0.6392,2246.21,0.6439,737.85,2.7985273895434415,-1.188996873571778,1.185644020322736,0.0,0.049737882483479816,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.35,
1386,HUSDT,overheated,tp_hit,0.20183,0.20213,0.14863994450775145,2026-05-06T00:36:59.457516+00:00,30,10,10.0,10.0,0.2001087,0.2041513,51.844469235943286,56.0,45.0,direct,8,closed,0.19995,2026-05-06T00:54:36.398891+00:00,10.785138277346338,1,0.2005,,,2026-05-06T00:52:01.264023+00:00,,,63.40102217084976,8.0,74.48265792775453,0.45083527732017303,4.657367227803586,0.6816764824824443,14.0,0.12345599604116876,5.0,-29.003904659265796,0.004944987019400295,0.0,0.2926829268292947,5e-05,8185248.947,0.8746501399440231,1.1479206525022678,0.004944987019400295,-29.003904659265796,0.2959399463276523,5e-05,0.007513132664124748,-1.0,-0.0,0.79,0.09015182832941734,"{""asks"":[[0.20223,190.0],[0.20226,390.0],[0.20228,450.0],[0.20229,40.0],[0.2023,1670.0],[0.20232,840.0],[0.20234,450.0],[0.20235,1560.0],[0.20236,840.0],[0.20237,190.0]],""bids"":[[0.20215,530.0],[0.20211,500.0],[0.2021,150.0],[0.20209,590.0],[0.20208,1720.0],[0.20207,4480.0],[0.20206,890.0],[0.20205,480.0],[0.20204,200.0],[0.20203,1420.0]]}",2214.7,1339.36,0.246292,3.96,0.20207,905.27,0.20242,406.86,-0.5765901844481799,0.03250572093160516,-1.4489021603391357,-0.8863372662897653,0.5508953133516227,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.35,
1387,CHZUSDT,overheated,sl_hit,0.04177,0.04182,0.11970313622217245,2026-05-06T00:43:05.964461+00:00,30,10,10.0,10.0,0.0414018,0.042238200000000004,45.304457159453236,45.6,45.0,direct,6,closed,0.04228,2026-05-06T01:19:28.690928+00:00,-10.999521759923363,0,0.04204,0.04204,,2026-05-06T00:58:07.601221+00:00,2026-05-06T01:13:08.553439+00:00,,68.22568131073716,5.0,67.94707246942072,0.23013428763152358,2.7240564478367264,0.33289015262907384,23.0,0.2156768052976552,2.0,5.053617503884673,0.023914863087416142,0.0,0.25000000000008676,0.0001,0.0,-0.07177033492821844,1.554907677356644,0.023914863087416142,5.053617503884673,0.2959399463276523,0.0001,0.04297688267375782,-1.0,-1.0,0.5718218817332735,0.09234783766836492,"{""asks"":[[0.04187,1347.0],[0.04188,21199.0],[0.04189,39874.0],[0.0419,49321.0],[0.04191,38382.0],[0.04192,60653.0],[0.04193,86387.0],[0.04194,58661.0],[0.04195,50918.0],[0.04196,46147.0]],""bids"":[[0.04186,17406.0],[0.04185,74590.0],[0.04184,56939.0],[0.04183,40015.0],[0.04182,43120.0],[0.04181,51238.0],[0.0418,46324.0],[0.04179,69194.0],[0.04178,58530.0],[0.04177,48899.0]]}",21167.76,18987.04,0.054308,2.39,0.04185,3121.59,0.04204,9669.16,-1.715391250206885,0.3235616733564427,1.844530335898223,0.0,1.2094477077642125,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.4,
1388,PENDLEUSDT,early_warning,sl_hit,2.0231,2.0232,0.004942909396481194,2026-05-06T00:44:21.523356+00:00,30,10,10.0,10.0,2.002968,2.043432,47.84500167410648,40.8,45.0,direct,7,closed,2.0437,2026-05-06T00:50:32.138085+00:00,-10.132463424278242,0,,,,,,,70.23337242979431,47.0,76.41556204108355,1.1653902796694535,0.8145590224603474,0.10212465023262417,53.0,0.41381380419913105,5.0,-78.57928982347815,0.004942787237733783,0.0,0.09821428571425421,0.0,0.0,0.0,2.2336769759450292,0.004942787237733783,-78.57928982347815,0.2959399463276523,-0.00025782,0.17172273920671074,-1.0,-1.0,0.7233766233766235,0.22472434978799768,"{""asks"":[[2.0232,6.0],[2.0233,3.0],[2.0234,6.0],[2.0235,6.0],[2.0236,19.0],[2.0237,6.0],[2.0238,10.0],[2.0239,45.0],[2.024,75.0],[2.0241,76.0]],""bids"":[[2.0231,120.0],[2.023,3.0],[2.0228,6.0],[2.0227,335.0],[2.0226,6.0],[2.0225,23.0],[2.0224,23.0],[2.0223,23.0],[2.0222,33.0],[2.0221,127.0]]}",1413.8,510.03,0.46978,0.49,2.0227,677.6,2.025,269.32,-0.15094503105291832,-0.17966652688262638,2.0765343236568383,0.0,-0.0824614488329561,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.4,
1389,1000TAGUSDT,early_warning,tp_hit,1.3575,1.3562,-0.09576427255984213,2026-05-06T00:47:13.445239+00:00,30,10,10.0,10.0,1.342638,1.3697620000000001,48.57887998008632,42.9,45.0,direct,7,closed,1.3416,2026-05-06T00:48:08.888650+00:00,10.765373838666987,1,,,,,,,68.8361936913421,13.0,73.4074359495416,0.37330961431817594,0.0,0.0,18.0,-0.21661231593706087,0.0,-21.250228272495868,0.1769520017695169,0.0,0.0,0.00132159,0.0,0.7047477744807005,3.6099426386233193,0.1769520017695169,-21.250228272495868,0.014595073296956446,0.00132159,0.5861110671427311,0.3,1.0,0.0,0.22568361938789427,"{""asks"":[[1.3571,1.0],[1.3584,186.0],[1.3585,53.0],[1.3586,199.0],[1.3587,55.0],[1.3589,71.0],[1.359,83.0],[1.3591,55.0],[1.3594,1.0],[1.3595,60.0]],""bids"":[[1.3566,67.0],[1.3565,25.0],[1.3562,57.0],[1.356,1.0],[1.3558,56.0],[1.3555,61.0],[1.3551,55.0],[1.355,5.0],[1.3549,55.0],[1.3545,60.0]]}",599.17,1038.07,-0.268073,3.69,1.3534,361.36,1.3598,481.37,1.453677737141225,-1.0854372039745184,-1.2176664717400878,0.0,2.4264308097457974,0.1362254537445987,0.8675152996353741,-1.2772783717329177,44.868360612205706,0.5271184567633826,0.35,
1390,ENJUSDT,early_warning,tp_hit,0.049547,0.049538,-0.018164571013385394,2026-05-06T00:54:43.000442+00:00,30,10,10.0,10.0,0.049042619999999995,0.05003338,45.73183043305785,45.7,45.0,direct,6,closed,0.049037,2026-05-06T02:34:19.579021+00:00,10.11344826194036,1,0.049846,0.049596,0.049607,2026-05-06T01:09:43.554418+00:00,2026-05-06T01:24:44.853504+00:00,2026-05-06T01:54:45.925698+00:00,60.77967583399737,5.0,70.2897470255588,0.3476202212074974,0.14060270888787815,0.0,5.0,-0.061661908015535095,6.0,-14.572127861458931,0.002021284121790577,0.0,1.3571428571427155,0.0,0.0,0.3016316450058774,0.9871305908506971,0.002021284121790577,-14.572127861458931,0.014595073296956446,-0.00032909,0.02520406309833429,0.3,1.0,0.7119767324433037,0.11151032443008187,"{""asks"":[[0.049544,2752.9],[0.049547,1231.3],[0.049548,940.9],[0.049549,1231.3],[0.04955,941.6],[0.049553,1521.7],[0.049558,499.0],[0.049559,499.0],[0.04956,1521.7],[0.049561,639.3]],""bids"":[[0.049543,918.9],[0.049536,128.7],[0.049532,1521.7],[0.049528,1521.7],[0.049527,998.0],[0.049525,998.0],[0.049524,998.0],[0.049523,2753.5],[0.049522,1521.7],[0.049521,998.0]]}",612.06,583.65,0.023763,0.2,0.049523,136.36,0.049566,136.48,-0.14698662553248443,0.4663410962681972,-1.6141260874307088,0.0,0.8913031374406027,0.1362254537445987,0.8675152996353741,-1.2772783717329177,45.94334179945227,0.5271184567633826,0.45,
1391,ENAUSDT,overheated,tp_hit,0.11097,0.11101,0.03604577813823409,2026-05-06T00:55:47.371993+00:00,30,10,10.0,10.0,0.1098999,0.1121201,49.90628583129636,41.2,45.0,direct,7,closed,0.10978,2026-05-06T02:35:54.584975+00:00,11.080082875416583,1,0.11052,0.11108,0.11109,2026-05-06T01:10:47.949907+00:00,2026-05-06T01:25:49.006290+00:00,2026-05-06T01:55:51.019079+00:00,59.00434144764153,4.0,69.93690658731097,0.6203507641849162,2.044447884883133,0.7240163921538337,38.0,-0.06991370314559478,6.0,-5.80655129022938,0.009011850583513831,0.0,0.30769230769228306,5e-05,0.0,1.001183216528628,0.939952546085055,0.009011850583513831,-5.80655129022938,0.014595073296956446,5e-05,0.0669543983367779,-1.0,-0.0,0.7331733533666369,0.1321143189552054,"{""asks"":[[0.11094,7450.0],[0.11095,17655.0],[0.11096,51067.0],[0.11097,37324.0],[0.11098,30974.0],[0.11099,49033.0],[0.111,86273.0],[0.11101,98175.0],[0.11102,48134.0],[0.11103,46557.0]],""bids"":[[0.11093,3382.0],[0.11092,6091.0],[0.11091,27343.0],[0.1109,29432.0],[0.11089,35702.0],[0.11088,33663.0],[0.11087,44373.0],[0.11086,38903.0],[0.11085,55574.0],[0.11084,50160.0]]}",35991.48,52461.0,-0.186196,0.9,0.11076,10540.25,0.1111,14041.6,-0.21866293280438942,-1.9327660879337076,1.9190360504604203,0.0,0.839192230742846,0.1362254537445987,0.8675152996353741,-1.2772783717329177,45.94334179945227,0.5271184567633826,0.5,
1392,JTOUSDT,overheated,sl_hit,0.3774,0.3778,0.10598834128246197,2026-05-06T00:56:52.520982+00:00,30,10,10.0,10.0,0.374022,0.38157800000000003,45.402314992090076,40.9,45.0,direct,6,closed,0.3817,2026-05-06T01:14:59.146880+00:00,-10.322922181048067,0,0.3811,,,2026-05-06T01:11:53.786353+00:00,,,71.14275834641509,3.0,73.92860553328067,0.4672516548223515,2.639485360528073,0.36816204944630526,7.0,0.23351413905958213,3.0,-0.0050408195524410705,0.026500596263413008,0.0,0.0909090909091322,0.0,0.0,0.3189792663476966,0.9083622762489869,0.026500596263413008,-0.0050408195524410705,0.014595073296956446,-0.00018507,-0.24399676892518005,0.3,-0.0,0.7744370204388765,0.14976435010321953,"{""asks"":[[0.3778,536.0],[0.3779,11298.3],[0.378,5058.3],[0.3781,6228.8],[0.3782,4894.2],[0.3783,6322.9],[0.3784,6609.5],[0.3785,7523.6],[0.3786,5289.8],[0.3787,3813.8]],""bids"":[[0.3777,240.7],[0.3776,3738.9],[0.3775,8214.0],[0.3774,7218.1],[0.3773,9282.8],[0.3772,7868.7],[0.3771,5643.1],[0.377,4291.3],[0.3769,5807.8],[0.3768,9116.1]]}",23167.83,21777.94,0.030924,2.65,0.3758,26128.28,0.3797,31076.85,-0.2187839100600044,-0.01158422557984866,-3.4018494505201473,0.0,-0.9809093924078303,0.1362254537445987,0.8675152996353741,-1.2772783717329177,45.94334179945227,0.5271184567633826,0.5,
1393,PIPPINUSDT,early_warning,tp_hit,0.0258,0.02582,0.07751937984495809,2026-05-06T00:57:36.081026+00:00,30,10,10.0,10.0,0.0255618,0.0260782,49.433812791893224,46.9,45.0,direct,8,closed,0.02556,2026-05-06T03:22:12.215236+00:00,10.069713400464748,1,0.02589,0.02597,0.02577,2026-05-06T01:12:37.546895+00:00,2026-05-06T01:27:39.053096+00:00,2026-05-06T01:57:41.058128+00:00,78.06503461801336,4.0,79.94846552154846,0.5407561983172801,1.129414973261231,0.020427093220190738,9.0,-0.13288497211657996,4.0,12.425322518755621,0.03876720294630585,0.0,2.0,0.00065054,3005216.7422,0.7418976962124139,2.0166073546856467,0.03876720294630585,12.425322518755621,0.014595073296956446,0.00065054,0.3694813665758484,0.3,-0.0,0.6736476479300278,0.13345780063844226,"{""asks"":[[0.02578,3496.0],[0.02579,24743.0],[0.0258,70041.0],[0.02581,129234.0],[0.02582,50101.0],[0.02583,38568.0],[0.02584,129194.0],[0.02585,33040.0],[0.02586,33098.0],[0.02587,103565.0]],""bids"":[[0.02577,38054.0],[0.02576,41513.0],[0.02575,64999.0],[0.02574,102586.0],[0.02573,91238.0],[0.02572,135586.0],[0.02571,34333.0],[0.0257,62690.0],[0.02569,93938.0],[0.02568,69458.0]]}",18889.92,15888.25,0.086309,3.88,0.02572,3487.27,0.02596,3711.79,-2.5452072875015155,1.1087961030063587,3.140922378454897,1.178772434450892,5.144941242047801,0.1362254537445987,0.8675152996353741,-1.2772783717329177,45.94334179945227,0.5271184567633826,0.5,
1394,TONUSDT,early_warning,sl_hit,1.9902,1.9867,-0.17586172243995873,2026-05-06T00:57:46.828063+00:00,30,10,10.0,10.0,1.9668329999999998,2.006567,46.44092033957388,46.8,45.0,direct,6,closed,2.0161,2026-05-06T01:01:37.311086+00:00,-14.79840942266063,0,,,,,,,60.87529874044982,20.0,74.70275981500387,1.2113562455990212,1.1285859558716231,0.5487670790131461,80.0,0.4548527208501269,3.0,,0.005044263411434789,0.0,0.008064516129031392,5e-05,284892695.9656,0.0,1.6152189519023734,0.005044263411434789,,0.014595073296956446,5e-05,0.5473652017251219,-1.0,-1.0,0.769375,0.31072177846282784,"{""asks"":[[1.9853,4.2],[1.9854,36.6],[1.9855,5.2],[1.9856,11.8],[1.9857,17.1],[1.9858,80.0],[1.9859,102.1],[1.986,111.5],[1.9861,95.4],[1.9862,324.2]],""bids"":[[1.9852,77.1],[1.9851,113.7],[1.985,59.3],[1.9849,171.9],[1.9848,267.9],[1.9847,180.0],[1.9846,250.5],[1.9845,152.5],[1.9844,967.5],[1.9843,679.1]]}",5793.88,1565.18,0.574625,0.5,1.9834,2517.13,1.9867,2668.34,-0.22328302125888203,-0.9238151922309297,0.08245329786124637,-2.135147340680867,2.6536908940582515,0.1362254537445987,0.8675152996353741,-1.2772783717329177,45.94334179945227,0.5271184567633826,0.5,
1395,HBARUSDT,overheated,sl_hit,0.0904,0.09045,0.055309734513283595,2026-05-06T00:58:19.089048+00:00,30,10,10.0,10.0,0.0895455,0.0913545,46.32317129249516,38.3,45.0,direct,6,closed,0.09141,2026-05-06T03:58:25.308791+00:00,-10.613598673300192,0,0.09051,0.09065,0.09074,2026-05-06T01:13:20.503073+00:00,2026-05-06T01:28:21.278635+00:00,2026-05-06T01:58:22.424558+00:00,57.33361249969694,46.0,65.12873605272657,0.2641368026502501,4.147902676419236,0.0,6.0,-0.14804359132559658,0.0,-0.009033433540576022,0.011039355301661424,0.0,0.0,0.0,0.0,0.09965673790277141,0.26578073089699916,0.011039355301661424,-0.009033433540576022,0.014595073296956446,-7.339e-05,-0.03873957545437383,-1.0,1.0,0.7061782412738249,0.05769805765863153,"{""asks"":[[0.09047,173.0],[0.09048,283.0],[0.09049,271.0],[0.0905,69112.0],[0.09051,58735.0],[0.09052,132443.0],[0.09053,122846.0],[0.09054,128780.0],[0.09055,122457.0],[0.09056,96341.0]],""bids"":[[0.09046,78035.0],[0.09045,53979.0],[0.09044,142574.0],[0.09043,102622.0],[0.09042,146083.0],[0.09041,171083.0],[0.0904,173321.0],[0.09039,91562.0],[0.09038,136183.0],[0.09037,249443.0]]}",121587.28,66219.37,0.294813,1.11,0.09028,28811.51,0.09065,24637.85,-1.0203928148397021,1.2673815898371488,3.1733598480922356,0.0,-0.8283072065168853,0.1362254537445987,0.8675152996353741,-1.2772783717329177,45.94334179945227,0.5271184567633826,0.5,
